chi_0,chi
-15.45155,17592186044416.00000
-15.43154,-8796093022208.00000
-15.41154,8796093022208.00000
-15.39154,17592186044416.00000
-15.37154,17592186044416.00000
-15.35153,8796093022208.00000
-15.33153,-67464.93750
-15.31153,26388279066624.00000
-15.29153,17592186044416.00000
-15.27153,8796093022208.00000
-15.25153,8796093022208.00000
-15.23153,8796093022208.00000
-15.21152,-66936.87500
-15.19152,13194139533312.00000
-15.17152,8796093022208.00000
-15.15151,4398046511104.00000
-15.13152,13194139533312.00000
-15.11151,8796093022208.00000
-15.09151,4398046511104.00000
-15.07150,8796093022208.00000
-15.05151,4398046511104.00000
-15.03150,4398046511104.00000
-15.01151,8796093022208.00000
-14.99150,4398046511104.00000
-14.97150,4398046511104.00000
-14.95150,-65792.65625
-14.93150,6597069766656.00000
-14.91149,4398046511104.00000
-14.89149,2199023255552.00000
-14.87149,2199023255552.00000
-14.85149,4398046511104.00000
-14.83148,-65264.53125
-14.81148,4398046511104.00000
-14.79147,2199023255552.00000
-14.77148,-65000.48438
-14.75147,2199023255552.00000
-14.73148,2199023255552.00000
-14.71147,2199023255552.00000
-14.69147,-64648.44531
-14.67147,-64560.41797
-14.65147,1099511562240.00000
-14.63146,2199023255552.00000
-14.61146,4398046511104.00000
-14.59146,3298534883328.00000
-14.57146,2199023255552.00000
-14.55145,1099511562240.00000
-14.53145,-63944.26172
-14.51145,3298534883328.00000
-14.49145,2199023255552.00000
-14.47145,-63680.25000
-14.45145,-63592.22266
-14.43144,1099511562240.00000
-14.41145,-63416.20312
-14.39144,1099511562240.00000
-14.37144,1649267441664.00000
-14.35143,549755748352.00000
-14.33143,549755748352.00000
-14.31143,-62976.10156
-14.29143,1099511562240.00000
-14.27142,-62800.04688
-14.25142,1099511562240.00000
-14.23142,1099511562240.00000
-14.21143,1099511562240.00000
-14.19142,549755748352.00000
-14.17142,549755748352.00000
-14.15141,549755748352.00000
-14.13142,1099511562240.00000
-14.11141,549755748352.00000
-14.09141,824633655296.00000
-14.07140,-61919.87891
-14.05141,274877841408.00000
-14.03140,549755748352.00000
-14.01140,274877841408.00000
-13.99139,274877841408.00000
-13.97140,549755748352.00000
-13.95140,549755748352.00000
-13.93140,274877841408.00000
-13.91139,549755748352.00000
-13.89139,-61127.73828
-13.87139,274877841408.00000
-13.85139,-60951.71484
-13.83138,137438896128.00000
-13.81138,274877841408.00000
-13.79137,137438896128.00000
-13.77138,-60599.64062
-13.75137,137438896128.00000
-13.73137,137438896128.00000
-13.71137,137438896128.00000
-13.69137,412316794880.00000
-13.67137,274877841408.00000
-13.65137,274877841408.00000
-13.63136,137438896128.00000
-13.61136,274877841408.00000
-13.59136,137438896128.00000
-13.57136,137438896128.00000
-13.55135,137438896128.00000
-13.53135,-59543.42188
-13.51135,137438896128.00000
-13.49135,137438896128.00000
-13.47134,137438896128.00000
-13.45135,137438896128.00000
-13.43134,68719419392.00000
-13.41135,137438896128.00000
-13.39134,68719419392.00000
-13.37134,68719419392.00000
-13.35133,68719419392.00000
-13.33134,68719419392.00000
-13.31133,68719419392.00000
-13.29133,-58487.23047
-13.27132,137438896128.00000
-13.25132,34359681024.00000
-13.23132,34359681024.00000
-13.21132,68719419392.00000
-13.19131,68719419392.00000
-13.17132,34359681024.00000
-13.15132,68719419392.00000
-13.13132,-57783.11719
-13.11131,34359681024.00000
-13.09131,34359681024.00000
-13.07130,68719419392.00000
-13.05131,68719419392.00000
-13.03130,-17179926528.00000
-13.01130,34359681024.00000
-12.99129,34359681024.00000
-12.97130,51539550208.00000
-12.95129,-56990.94141
-12.93129,17179811840.00000
-12.91129,34359681024.00000
-12.89129,17179812864.00000
-12.87129,34359681024.00000
-12.85129,-56550.87500
-12.83128,-56462.84766
-12.81128,-17179926528.00000
-12.79128,17179812864.00000
-12.77128,8589878272.00000
-12.75127,25769748480.00000
-12.73127,17179812864.00000
-12.71127,17179812864.00000
-12.69127,8589878784.00000
-12.67126,8589878784.00000
-12.65127,17179813888.00000
-12.63126,17179813888.00000
-12.61127,-55494.68750
-12.59126,17179813888.00000
-12.57126,17179813888.00000
-12.55125,8589879296.00000
-12.53125,17179813888.00000
-12.51125,8589879296.00000
-12.49125,4294912256.00000
-12.47124,12884846592.00000
-12.45124,-54790.50391
-12.43124,8589879808.00000
-12.41124,4294912768.00000
-12.39124,8589880320.00000
-12.37124,4294912768.00000
-12.35123,8589880320.00000
-12.33124,4294913024.00000
-12.31123,4294913024.00000
-12.29123,-54086.39062
-12.27122,4294913280.00000
-12.25123,-53910.37109
-12.23122,6442397184.00000
-12.21122,2147429888.00000
-12.19122,-53646.28906
-12.17121,2147430144.00000
-12.15121,4294913792.00000
-12.13121,2147430272.00000
-12.11121,4294914048.00000
-12.09121,2147430400.00000
-12.07121,-2147536640.00000
-12.05121,4294914304.00000
-12.03120,4294914304.00000
-12.01120,-52854.14844
-11.99120,2147430912.00000
-11.97120,-52678.12891
-11.95119,1073689216.00000
-11.93119,-52502.07422
-11.91119,2147431296.00000
-11.89119,2147431296.00000
-11.87119,1073689600.00000
-11.85119,-52150.03125
-11.83118,2147431552.00000
-11.81118,3221173504.00000
-11.79118,2147431808.00000
-11.77118,1073690048.00000
-11.75117,2147431936.00000
-11.73117,1073690176.00000
-11.71117,-51533.87891
-11.69117,2147432192.00000
-11.67117,1073690496.00000
-11.65116,-51269.83203
-11.63116,-51181.83594
-11.61116,1073690752.00000
-11.59116,536819904.00000
-11.57116,-1073792768.00000
-11.55116,1073691008.00000
-11.53115,1073691072.00000
-11.51115,-50653.74219
-11.49115,-50565.71484
-11.47115,536820448.00000
-11.45114,-50389.66406
-11.43114,536820608.00000
-11.41114,805256128.00000
-11.39114,-50125.61719
-11.37114,-50037.62109
-11.35114,536820960.00000
-11.33114,268385600.00000
-11.31113,536821152.00000
-11.29113,268385776.00000
-11.27113,536821312.00000
-11.25113,268385952.00000
-11.23112,-49421.50000
-11.21112,268386128.00000
-11.19112,268386208.00000
-11.17111,268386304.00000
-11.15112,134168656.00000
-11.13111,268386480.00000
-11.11111,268386560.00000
-11.09111,268386656.00000
-11.07111,134169008.00000
-11.05111,134169096.00000
-11.03111,268386912.00000
-11.01110,134169272.00000
-10.99110,-48365.27734
-10.97110,134169448.00000
-10.95110,134169536.00000
-10.93109,268387360.00000
-10.91109,134169712.00000
-10.89109,134169800.00000
-10.87109,67061028.00000
-10.85108,201278848.00000
-10.83109,67061204.00000
-10.81108,201279024.00000
-10.79108,-47485.14453
-10.77108,134170328.00000
-10.75108,134170416.00000
-10.73107,-47221.06250
-10.71107,67061732.00000
-10.69107,-47045.04297
-10.67107,134170768.00000
-10.65106,134170856.00000
-10.63106,67062084.00000
-10.61106,67062172.00000
-10.59106,67062260.00000
-10.57106,33507916.00000
-10.55106,67062436.00000
-10.53106,33508092.00000
-10.51105,33508180.00000
-10.49105,33508268.00000
-10.47105,33508356.00000
-10.45104,-45988.82031
-10.43105,67062964.00000
-10.41104,-45812.80078
-10.39104,67063140.00000
-10.37103,67063228.00000
-10.35104,33508884.00000
-10.33103,16731755.00000
-10.31104,50286276.00000
-10.29103,50286364.00000
-10.27103,50286452.00000
-10.25103,16732107.00000
-10.23103,-45020.66016
-10.21102,16732283.00000
-10.19102,-44844.60547
-10.17102,33509676.00000
-10.15102,16732547.00000
-10.13101,16732635.00000
-10.11101,16732723.00000
-10.09100,16732811.00000
-10.07101,16732899.00000
-10.05100,16732988.00000
-10.03101,16733076.00000
-10.01100,8344555.50000
-9.99100,8344643.50000
-9.97100,16733340.00000
-9.95100,8344819.50000
-9.93099,-43700.39062
-9.91099,8344995.50000
-9.89099,16733692.00000
-9.87099,8345171.50000
-9.85098,8345259.50000
-9.83098,8345347.50000
-9.81098,-43172.29688
-9.79098,4151219.75000
-9.77098,12539916.00000
-9.75098,8345700.00000
-9.73097,4151483.75000
-9.71098,4151571.75000
-9.69097,-42644.20312
-9.67097,-42556.17578
-9.65096,8346140.00000
-9.63096,8346228.00000
-9.61096,8346316.00000
-9.59096,-4236508.00000
-9.57095,4152188.00000
-9.55095,-42028.04688
-9.53095,6249516.00000
-9.51096,4152452.00000
-9.49095,2055388.00000
-9.47095,6249780.00000
-9.45094,2055564.00000
-9.43095,6249956.00000
-9.41094,4152892.00000
-9.39094,2055828.12500
-9.37093,4153068.00000
-9.35094,-41147.91016
-9.33093,4153244.00000
-9.31093,4153332.25000
-9.29092,2056268.12500
-9.27093,2056356.12500
-9.25093,1007868.12500
-9.23093,4153684.25000
-9.21092,1008044.18750
-9.19092,3105284.25000
-9.17092,1008220.25000
-9.15092,-1088843.75000
-9.13091,-40179.71484
-9.11091,-40091.69141
-9.09090,1008572.31250
-9.07091,1008660.31250
-9.05090,2057324.37500
-9.03090,1008836.37500
-9.01090,2057500.37500
-8.99090,1009012.37500
-8.97090,484812.40625
-8.95090,484900.43750
-8.93089,1009276.43750
-8.91089,485076.46875
-8.89089,-563411.50000
-8.87089,1533828.50000
-8.85088,-38947.47266
-8.83088,-38859.44922
-8.81088,485516.56250
-8.79088,1009892.56250
-8.77087,485692.59375
-8.75088,1010068.62500
-8.73087,485868.62500
-8.71088,223812.60938
-8.69087,486044.62500
-8.67087,486132.65625
-8.65086,748364.68750
-8.63087,224164.68750
-8.61086,224252.71875
-8.59086,486484.75000
-8.57085,224428.76562
-8.55085,224516.79688
-8.53085,224604.78125
-8.51085,-37451.18359
-8.49084,-37363.15625
-8.47085,-37275.16406
-8.45085,224956.82812
-8.43085,-37099.14453
-8.41084,-37011.11719
-8.39084,94148.90625
-8.37083,356380.93750
-8.35084,-36747.07031
-8.33083,225484.95312
-8.31083,94500.98438
-8.29082,94589.01562
-8.27083,225749.00000
-8.25082,94765.03125
-8.23082,-36218.94141
-8.21082,94941.04688
-8.19082,-36042.92188
-8.17082,-35954.92969
-8.15082,29669.09766
-8.13081,29757.12500
-8.11081,160917.15625
-8.09081,292077.15625
-8.07081,95557.17188
-8.05080,30109.19922
-8.03080,95733.22656
-8.01080,95821.25000
-7.99080,30373.24609
-7.97079,95997.27344
-7.95080,96085.26562
-7.93079,161709.29688
-7.91080,96261.28125
-7.89079,96349.31250
-7.87079,96437.34375
-7.85078,96525.36719
-7.83078,31077.39453
-7.81078,63933.38672
-7.79078,-1514.58594
-7.77077,-1426.55859
-7.75077,31429.46875
-7.73077,64285.46094
-7.71077,31605.48828
-7.69077,31693.48047
-7.67077,31781.50781
-7.65076,31869.53516
-7.63077,15573.52734
-7.61076,32045.55469
-7.59076,-634.41797
-7.57076,15837.60938
-7.55075,15925.63672
-7.53075,32397.62891
-7.51075,16101.65625
-7.49075,-194.31641
-7.47074,16277.71094
-7.45074,32749.70312
-7.43074,69.73047
-7.41074,157.72461
-7.39074,245.75195
-7.37074,333.77734
-7.35074,16805.77148
-7.33073,16893.79883
-7.31073,25173.82617
-7.29073,8877.85156
-7.27073,17157.84570
-7.25072,9053.87305
-7.23072,949.89844
-7.21072,9229.92578
-7.19072,17509.91992
-7.17072,25789.94727
-7.15072,9493.93945
-7.13071,9581.96680
-7.11071,9669.99414
-7.09071,9757.98633
-7.07071,13942.01367
-7.05070,9934.04102
-7.03070,5926.06836
-7.01070,1918.09375
-6.99070,6102.08789
-6.97070,6190.11523
-6.95069,-1913.85742
-6.93069,6366.13477
-6.91069,2358.16211
-6.89069,2446.15430
-6.87069,6630.18164
-6.85069,6718.20898
-6.83068,-5481.76367
-6.81068,2798.22852
-6.79068,838.25586
-6.77068,-1121.71680
-6.75067,1014.31055
-6.73067,1102.30273
-6.71067,1190.33008
-6.69067,-769.64258
-6.67067,1366.34961
-6.65067,-593.62305
-6.63067,1542.37109
-6.61066,-417.60156
-6.59066,1718.42383
-6.57066,1806.45117
-6.55066,870.44531
-6.53065,-65.52734
-6.51065,2070.49805
-6.49065,110.52539
-6.47064,1222.55273
-6.45065,286.54492
-6.43064,-649.42773
-6.41064,-2609.40039
-6.39064,-473.40625
-6.37064,-385.38086
-6.35064,-297.38672
-6.33064,-2257.35938
-6.31063,-1145.33398
-6.29063,-33.30664
-6.27063,-457.31250
-6.25063,-1393.28516
-6.23062,-1817.25977
-6.21062,-193.23242
-6.19062,-1129.23828
-6.17062,-1553.21094
-6.15061,-1465.18555
-6.13062,-865.19141
-6.11061,-777.16406
-6.09061,-1713.17188
-6.07061,-1625.14453
-6.05061,-1537.11719
-6.03060,-1449.08984
-6.01060,-1617.09766
-5.99060,-1273.07031
-5.97060,-1441.04297
-5.95059,-1097.01562
-5.93059,-1264.99023
-5.91059,-1176.99609
-5.89059,-1344.96875
-5.87059,-1256.97656
-5.85059,-1680.94922
-5.83059,-1080.95508
-5.81059,-1504.92969
-5.79058,-1416.90234
-5.77058,-1584.87500
-5.75057,-1240.84766
-5.73058,-1152.85547
-5.71057,-1320.82812
-5.69057,-1616.80078
-5.67056,-1656.77344
-5.65057,-1568.78125
-5.63056,-1608.75391
-5.61057,-1648.75977
-5.59056,-1432.73438
-5.57056,-1728.70703
-5.55056,-1640.71289
-5.53056,-1552.68750
-5.51055,-1592.66016
-5.49055,-1632.63281
-5.47054,-1672.60547
-5.45055,-1584.61328
-5.43054,-1624.58594
-5.41054,-1536.55859
-5.39053,-1576.53125
-5.37054,-1744.53906
-5.35053,-1464.51172
-5.33054,-1696.51758
-5.31053,-1672.49219
-5.29053,-1648.46484
-5.27053,-1624.47070
-5.25053,-1664.44336
-5.23052,-1704.41797
-5.21052,-1744.39062
-5.19052,-1592.39648
-5.17052,-1728.37109
-5.15051,-1608.34375
-5.13051,-1616.31641
-5.11051,-1688.32227
-5.09051,-1632.29688
-5.07051,-1608.30273
-5.05051,-1712.27539
-5.03050,-1656.24805
-5.01051,-1664.25586
-4.99050,-1672.22852
-4.97050,-1712.20117
-4.95049,-1688.17578
-4.93049,-1712.14844
-4.91049,-1720.15430
-4.89049,-1680.12695
-4.87048,-1672.10156
-4.85048,-1696.07422
-4.83048,-1704.08008
-4.81049,-1712.08789
-4.79048,-1688.06055
-4.77048,-1712.03320
-4.75047,-1704.00586
-4.73048,-1696.01367
-4.71047,-1671.98633
-4.69047,-1711.95898
-4.67046,-1719.93164
-4.65047,-1703.93945
-4.63046,-1711.91211
-4.61046,-1703.88477
-4.59045,-1711.85938
-4.57046,-1695.86523
-4.55046,-1703.87109
-4.53046,-1711.84570
-4.51045,-1711.81836
-4.49045,-1711.79102
-4.47045,-1711.79688
-4.45045,-1711.77148
-4.43044,-1703.74414
-4.41044,-1711.71680
-4.39043,-1703.68945
-4.37044,-1715.69727
-4.35043,-1707.66992
-4.33043,-1703.64258
-4.31043,-1707.65039
-4.29043,-1711.62305
-4.27043,-1715.62891
-4.25043,-1711.60156
-4.23042,-1715.57617
-4.21042,-1711.54883
-4.19042,-1711.55469
-4.17042,-1711.52930
-4.15041,-1711.50195
-4.13041,-1711.47461
-4.11041,-1711.48047
-4.09041,-1713.45508
-4.07040,-1711.42773
-4.05041,-1715.43359
-4.03040,-1715.40625
-4.01041,-1711.41406
-3.99040,-1709.38672
-3.97040,-1715.35938
-3.95039,-1713.33398
-3.93040,-1713.33984
-3.91039,-1715.31250
-3.89039,-1717.28516
-3.87038,-1715.25977
-3.85038,-1715.23242
-3.83038,-1714.23828
-3.81038,-1714.21289
-3.79037,-1714.18555
-3.77038,-1714.19141
-3.75038,-1713.19922
-3.73038,-1713.17188
-3.71037,-1715.14453
-3.69037,-1716.11816
-3.67036,-1716.09082
-3.65037,-1714.09766
-3.63036,-1716.07031
-3.61036,-1715.04395
-3.59035,-1715.01660
-3.57036,-1715.52344
-3.55035,-1714.49609
-3.53035,-1714.96973
-3.51035,-1715.47656
-3.49035,-1714.44922
-3.47035,-1714.45605
-3.45035,-1715.42871
-3.43034,-1714.90234
-3.41034,-1714.87500
-3.39034,-1714.88184
-3.37034,-1714.85547
-3.35033,-1715.32812
-3.33033,-1714.80078
-3.31033,-1716.02441
-3.29033,-1715.03125
-3.27032,-1715.75391
-3.25033,-1715.26074
-3.23032,-1714.73340
-3.21032,-1715.70703
-3.19032,-1715.21387
-3.17032,-1714.93652
-3.15031,-1714.91016
-3.13031,-1714.88281
-3.11031,-1715.63965
-3.09031,-1715.36230
-3.07030,-1715.58594
-3.05030,-1715.30859
-3.03030,-1715.44043
-3.01030,-1715.53906
-2.99030,-1714.91992
-2.97030,-1715.14355
