i, r, v, t, mu, chi
2449, 10.00000, 41.42857, 0.38768, 48000.00000, 14.53971
2450, 10.00000, 41.42857, 0.38854, 48000.00000, 14.55955
2451, 10.00000, 41.42857, 0.38941, 48000.00000, 14.57935
2452, 10.00000, 41.42857, 0.39027, 48000.00000, 14.59913
2453, 10.00000, 41.42857, 0.39113, 48000.00000, 14.61887
2454, 10.00000, 41.42857, 0.39200, 48000.00000, 14.63859
2455, 10.00000, 41.42857, 0.39286, 48000.00000, 14.65828
2456, 10.00000, 41.42857, 0.39372, 48000.00000, 14.67793
2457, 10.00000, 41.42857, 0.39459, 48000.00000, 14.69756
2458, 10.00000, 41.42857, 0.39545, 48000.00000, 14.71716
2459, 10.00000, 41.42857, 0.39631, 48000.00000, 14.73674
2460, 10.00000, 41.42857, 0.39718, 48000.00000, 14.75629
2461, 10.00000, 41.42857, 0.39804, 48000.00000, 14.77581
2462, 10.00000, 41.42857, 0.39891, 48000.00000, 14.79531
2463, 10.00000, 41.42857, 0.39977, 48000.00000, 14.81478
2464, 10.00000, 41.42857, 0.40063, 48000.00000, 14.83424
2465, 10.00000, 41.42857, 0.40150, 48000.00000, 14.85366
2466, 10.00000, 41.42857, 0.40236, 48000.00000, 14.87306
2467, 10.00000, 41.42857, 0.40322, 48000.00000, 14.89244
2468, 10.00000, 41.42857, 0.40409, 48000.00000, 14.91180
2469, 10.00000, 41.42857, 0.40495, 48000.00000, 14.93114
2470, 10.00000, 41.42857, 0.40581, 48000.00000, 14.95045
2471, 10.00000, 41.42857, 0.40668, 48000.00000, 14.96975
2472, 10.00000, 41.42857, 0.40754, 48000.00000, 14.98903
2473, 10.00000, 41.42857, 0.40840, 48000.00000, 15.00828
2474, 10.00000, 41.42857, 0.40927, 48000.00000, 15.02752
2475, 10.00000, 41.42857, 0.41013, 48000.00000, 15.04674
2476, 10.00000, 41.42857, 0.41099, 48000.00000, 15.06594
2477, 10.00000, 41.42857, 0.41186, 48000.00000, 15.08512
2478, 10.00000, 41.42857, 0.41272, 48000.00000, 15.10429
2479, 10.00000, 41.42857, 0.41358, 48000.00000, 15.12344
2480, 10.00000, 41.42857, 0.41445, 48000.00000, 15.14258
2481, 10.00000, 41.42857, 0.41531, 48000.00000, 15.16170
2482, 10.00000, 41.42857, 0.41617, 48000.00000, 15.18080
2483, 10.00000, 41.42857, 0.41704, 48000.00000, 15.19989
2484, 10.00000, 41.42857, 0.41790, 48000.00000, 15.21897
2485, 10.00000, 41.42857, 0.41876, 48000.00000, 15.23803
2486, 10.00000, 41.42857, 0.41963, 48000.00000, 15.25708
2487, 10.00000, 41.42857, 0.42049, 48000.00000, 15.27611
2488, 10.00000, 41.42857, 0.42135, 48000.00000, 15.29514
2489, 10.00000, 41.42857, 0.42222, 48000.00000, 15.31415
2490, 10.00000, 41.42857, 0.42308, 48000.00000, 15.33315
2491, 10.00000, 41.42857, 0.42394, 48000.00000, 15.35214
2492, 10.00000, 41.42857, 0.42481, 48000.00000, 15.37112
2493, 10.00000, 41.42857, 0.42567, 48000.00000, 15.39009
2494, 10.00000, 41.42857, 0.42653, 48000.00000, 15.40905
2495, 10.00000, 41.42857, 0.42740, 48000.00000, 15.42800
2496, 10.00000, 41.42857, 0.42826, 48000.00000, 15.44695
2497, 10.00000, 41.42857, 0.42913, 48000.00000, 15.46588
2498, 10.00000, 41.42857, 0.42999, 48000.00000, 15.48481
2499, 10.00000, 41.42857, 0.43085, 48000.00000, 15.50373
2500, 10.00000, 44.28571, 0.00000, 48000.00000, 0.00000
2501, 10.00000, 44.28571, 0.00091, 48000.00000, 0.01983
2502, 10.00000, 44.28571, 0.00181, 48000.00000, 0.03965
2503, 10.00000, 44.28571, 0.00272, 48000.00000, 0.05947
2504, 10.00000, 44.28571, 0.00362, 48000.00000, 0.07928
2505, 10.00000, 44.28571, 0.00453, 48000.00000, 0.09908
2506, 10.00000, 44.28571, 0.00543, 48000.00000, 0.11888
2507, 10.00000, 44.28571, 0.00634, 48000.00000, 0.13867
2508, 10.00000, 44.28571, 0.00724, 48000.00000, 0.15846
2509, 10.00000, 44.28571, 0.00815, 48000.00000, 0.17824
2510, 10.00000, 44.28571, 0.00905, 48000.00000, 0.19802
2511, 10.00000, 44.28571, 0.00996, 48000.00000, 0.21780
2512, 10.00000, 44.28571, 0.01086, 48000.00000, 0.23757
2513, 10.00000, 44.28571, 0.01177, 48000.00000, 0.25734
2514, 10.00000, 44.28571, 0.01267, 48000.00000, 0.27711
2515, 10.00000, 44.28571, 0.01358, 48000.00000, 0.29688
2516, 10.00000, 44.28571, 0.01448, 48000.00000, 0.31664
2517, 10.00000, 44.28571, 0.01539, 48000.00000, 0.33641
2518, 10.00000, 44.28571, 0.01630, 48000.00000, 0.35618
2519, 10.00000, 44.28571, 0.01720, 48000.00000, 0.37594
2520, 10.00000, 44.28571, 0.01811, 48000.00000, 0.39571
2521, 10.00000, 44.28571, 0.01901, 48000.00000, 0.41548
2522, 10.00000, 44.28571, 0.01992, 48000.00000, 0.43525
2523, 10.00000, 44.28571, 0.02082, 48000.00000, 0.45502
2524, 10.00000, 44.28571, 0.02173, 48000.00000, 0.47480
2525, 10.00000, 44.28571, 0.02263, 48000.00000, 0.49457
2526, 10.00000, 44.28571, 0.02354, 48000.00000, 0.51436
2527, 10.00000, 44.28571, 0.02444, 48000.00000, 0.53414
2528, 10.00000, 44.28571, 0.02535, 48000.00000, 0.55393
2529, 10.00000, 44.28571, 0.02625, 48000.00000, 0.57373
2530, 10.00000, 44.28571, 0.02716, 48000.00000, 0.59353
2531, 10.00000, 44.28571, 0.02806, 48000.00000, 0.61334
2532, 10.00000, 44.28571, 0.02897, 48000.00000, 0.63315
2533, 10.00000, 44.28571, 0.02987, 48000.00000, 0.65297
2534, 10.00000, 44.28571, 0.03078, 48000.00000, 0.67280
2535, 10.00000, 44.28571, 0.03168, 48000.00000, 0.69264
2536, 10.00000, 44.28571, 0.03259, 48000.00000, 0.71248
2537, 10.00000, 44.28571, 0.03350, 48000.00000, 0.73233
2538, 10.00000, 44.28571, 0.03440, 48000.00000, 0.75219
2539, 10.00000, 44.28571, 0.03531, 48000.00000, 0.77207
2540, 10.00000, 44.28571, 0.03621, 48000.00000, 0.79195
2541, 10.00000, 44.28571, 0.03712, 48000.00000, 0.81184
2542, 10.00000, 44.28571, 0.03802, 48000.00000, 0.83174
2543, 10.00000, 44.28571, 0.03893, 48000.00000, 0.85166
2544, 10.00000, 44.28571, 0.03983, 48000.00000, 0.87159
2545, 10.00000, 44.28571, 0.04074, 48000.00000, 0.89153
2546, 10.00000, 44.28571, 0.04164, 48000.00000, 0.91148
2547, 10.00000, 44.28571, 0.04255, 48000.00000, 0.93144
2548, 10.00000, 44.28571, 0.04345, 48000.00000, 0.95143
2549, 10.00000, 44.28571, 0.04436, 48000.00000, 0.97142
2550, 10.00000, 44.28571, 0.04526, 48000.00000, 0.99143
2551, 10.00000, 44.28571, 0.04617, 48000.00000, 1.01146
2552, 10.00000, 44.28571, 0.04707, 48000.00000, 1.03150
2553, 10.00000, 44.28571, 0.04798, 48000.00000, 1.05156
2554, 10.00000, 44.28571, 0.04889, 48000.00000, 1.07163
2555, 10.00000, 44.28571, 0.04979, 48000.00000, 1.09173
2556, 10.00000, 44.28571, 0.05070, 48000.00000, 1.11184
2557, 10.00000, 44.28571, 0.05160, 48000.00000, 1.13197
2558, 10.00000, 44.28571, 0.05251, 48000.00000, 1.15212
2559, 10.00000, 44.28571, 0.05341, 48000.00000, 1.17228
2560, 10.00000, 44.28571, 0.05432, 48000.00000, 1.19247
2561, 10.00000, 44.28571, 0.05522, 48000.00000, 1.21268
2562, 10.00000, 44.28571, 0.05613, 48000.00000, 1.23291
2563, 10.00000, 44.28571, 0.05703, 48000.00000, 1.25317
2564, 10.00000, 44.28571, 0.05794, 48000.00000, 1.27344
2565, 10.00000, 44.28571, 0.05884, 48000.00000, 1.29374
2566, 10.00000, 44.28571, 0.05975, 48000.00000, 1.31406
2567, 10.00000, 44.28571, 0.06065, 48000.00000, 1.33441
2568, 10.00000, 44.28571, 0.06156, 48000.00000, 1.35478
2569, 10.00000, 44.28571, 0.06246, 48000.00000, 1.37517
2570, 10.00000, 44.28571, 0.06337, 48000.00000, 1.39560
2571, 10.00000, 44.28571, 0.06428, 48000.00000, 1.41604
2572, 10.00000, 44.28571, 0.06518, 48000.00000, 1.43652
2573, 10.00000, 44.28571, 0.06609, 48000.00000, 1.45702
2574, 10.00000, 44.28571, 0.06699, 48000.00000, 1.47755
2575, 10.00000, 44.28571, 0.06790, 48000.00000, 1.49811
2576, 10.00000, 44.28571, 0.06880, 48000.00000, 1.51870
2577, 10.00000, 44.28571, 0.06971, 48000.00000, 1.53931
2578, 10.00000, 44.28571, 0.07061, 48000.00000, 1.55996
2579, 10.00000, 44.28571, 0.07152, 48000.00000, 1.58064
2580, 10.00000, 44.28571, 0.07242, 48000.00000, 1.60136
2581, 10.00000, 44.28571, 0.07333, 48000.00000, 1.62210
2582, 10.00000, 44.28571, 0.07423, 48000.00000, 1.64288
2583, 10.00000, 44.28571, 0.07514, 48000.00000, 1.66369
2584, 10.00000, 44.28571, 0.07604, 48000.00000, 1.68453
2585, 10.00000, 44.28571, 0.07695, 48000.00000, 1.70541
2586, 10.00000, 44.28571, 0.07785, 48000.00000, 1.72633
2587, 10.00000, 44.28571, 0.07876, 48000.00000, 1.74728
2588, 10.00000, 44.28571, 0.07967, 48000.00000, 1.76827
2589, 10.00000, 44.28571, 0.08057, 48000.00000, 1.78930
2590, 10.00000, 44.28571, 0.08148, 48000.00000, 1.81036
2591, 10.00000, 44.28571, 0.08238, 48000.00000, 1.83147
2592, 10.00000, 44.28571, 0.08329, 48000.00000, 1.85261
2593, 10.00000, 44.28571, 0.08419, 48000.00000, 1.87380
2594, 10.00000, 44.28571, 0.08510, 48000.00000, 1.89502
2595, 10.00000, 44.28571, 0.08600, 48000.00000, 1.91629
2596, 10.00000, 44.28571, 0.08691, 48000.00000, 1.93760
2597, 10.00000, 44.28571, 0.08781, 48000.00000, 1.95896
2598, 10.00000, 44.28571, 0.08872, 48000.00000, 1.98036
2599, 10.00000, 44.28571, 0.08962, 48000.00000, 2.00180
2600, 10.00000, 44.28571, 0.09053, 48000.00000, 2.02329
2601, 10.00000, 44.28571, 0.09143, 48000.00000, 2.04483
2602, 10.00000, 44.28571, 0.09234, 48000.00000, 2.06641
2603, 10.00000, 44.28571, 0.09324, 48000.00000, 2.08805
2604, 10.00000, 44.28571, 0.09415, 48000.00000, 2.10973
2605, 10.00000, 44.28571, 0.09505, 48000.00000, 2.13146
2606, 10.00000, 44.28571, 0.09596, 48000.00000, 2.15324
2607, 10.00000, 44.28571, 0.09687, 48000.00000, 2.17508
2608, 10.00000, 44.28571, 0.09777, 48000.00000, 2.19697
2609, 10.00000, 44.28571, 0.09868, 48000.00000, 2.21891
2610, 10.00000, 44.28571, 0.09958, 48000.00000, 2.24090
2611, 10.00000, 44.28571, 0.10049, 48000.00000, 2.26296
2612, 10.00000, 44.28571, 0.10139, 48000.00000, 2.28506
2613, 10.00000, 44.28571, 0.10230, 48000.00000, 2.30723
2614, 10.00000, 44.28571, 0.10320, 48000.00000, 2.32945
2615, 10.00000, 44.28571, 0.10411, 48000.00000, 2.35174
2616, 10.00000, 44.28571, 0.10501, 48000.00000, 2.37408
2617, 10.00000, 44.28571, 0.10592, 48000.00000, 2.39648
2618, 10.00000, 44.28571, 0.10682, 48000.00000, 2.41895
2619, 10.00000, 44.28571, 0.10773, 48000.00000, 2.44148
2620, 10.00000, 44.28571, 0.10863, 48000.00000, 2.46407
2621, 10.00000, 44.28571, 0.10954, 48000.00000, 2.48673
2622, 10.00000, 44.28571, 0.11044, 48000.00000, 2.50946
2623, 10.00000, 44.28571, 0.11135, 48000.00000, 2.53225
2624, 10.00000, 44.28571, 0.11226, 48000.00000, 2.55512
2625, 10.00000, 44.28571, 0.11316, 48000.00000, 2.57805
2626, 10.00000, 44.28571, 0.11407, 48000.00000, 2.60106
2627, 10.00000, 44.28571, 0.11497, 48000.00000, 2.62413
2628, 10.00000, 44.28571, 0.11588, 48000.00000, 2.64728
2629, 10.00000, 44.28571, 0.11678, 48000.00000, 2.67051
2630, 10.00000, 44.28571, 0.11769, 48000.00000, 2.69381
2631, 10.00000, 44.28571, 0.11859, 48000.00000, 2.71719
2632, 10.00000, 44.28571, 0.11950, 48000.00000, 2.74065
2633, 10.00000, 44.28571, 0.12040, 48000.00000, 2.76418
2634, 10.00000, 44.28571, 0.12131, 48000.00000, 2.78780
2635, 10.00000, 44.28571, 0.12221, 48000.00000, 2.81151
2636, 10.00000, 44.28571, 0.12312, 48000.00000, 2.83529
2637, 10.00000, 44.28571, 0.12402, 48000.00000, 2.85916
2638, 10.00000, 44.28571, 0.12493, 48000.00000, 2.88312
2639, 10.00000, 44.28571, 0.12583, 48000.00000, 2.90717
2640, 10.00000, 44.28571, 0.12674, 48000.00000, 2.93131
2641, 10.00000, 44.28571, 0.12765, 48000.00000, 2.95554
2642, 10.00000, 44.28571, 0.12855, 48000.00000, 2.97986
2643, 10.00000, 44.28571, 0.12946, 48000.00000, 3.00428
2644, 10.00000, 44.28571, 0.13036, 48000.00000, 3.02879
2645, 10.00000, 44.28571, 0.13127, 48000.00000, 3.05340
2646, 10.00000, 44.28571, 0.13217, 48000.00000, 3.07812
2647, 10.00000, 44.28571, 0.13308, 48000.00000, 3.10293
2648, 10.00000, 44.28571, 0.13398, 48000.00000, 3.12785
2649, 10.00000, 44.28571, 0.13489, 48000.00000, 3.15287
2650, 10.00000, 44.28571, 0.13579, 48000.00000, 3.17800
2651, 10.00000, 44.28571, 0.13670, 48000.00000, 3.20324
2652, 10.00000, 44.28571, 0.13760, 48000.00000, 3.22859
2653, 10.00000, 44.28571, 0.13851, 48000.00000, 3.25405
2654, 10.00000, 44.28571, 0.13941, 48000.00000, 3.27963
2655, 10.00000, 44.28571, 0.14032, 48000.00000, 3.30533
2656, 10.00000, 44.28571, 0.14122, 48000.00000, 3.33114
2657, 10.00000, 44.28571, 0.14213, 48000.00000, 3.35708
2658, 10.00000, 44.28571, 0.14303, 48000.00000, 3.38314
2659, 10.00000, 44.28571, 0.14394, 48000.00000, 3.40933
2660, 10.00000, 44.28571, 0.14485, 48000.00000, 3.43564
2661, 10.00000, 44.28571, 0.14575, 48000.00000, 3.46208
2662, 10.00000, 44.28571, 0.14666, 48000.00000, 3.48866
2663, 10.00000, 44.28571, 0.14756, 48000.00000, 3.51538
2664, 10.00000, 44.28571, 0.14847, 48000.00000, 3.54223
2665, 10.00000, 44.28571, 0.14937, 48000.00000, 3.56922
2666, 10.00000, 44.28571, 0.15028, 48000.00000, 3.59636
2667, 10.00000, 44.28571, 0.15118, 48000.00000, 3.62364
2668, 10.00000, 44.28571, 0.15209, 48000.00000, 3.65108
2669, 10.00000, 44.28571, 0.15299, 48000.00000, 3.67866
2670, 10.00000, 44.28571, 0.15390, 48000.00000, 3.70640
2671, 10.00000, 44.28571, 0.15480, 48000.00000, 3.73430
2672, 10.00000, 44.28571, 0.15571, 48000.00000, 3.76236
2673, 10.00000, 44.28571, 0.15661, 48000.00000, 3.79058
2674, 10.00000, 44.28571, 0.15752, 48000.00000, 3.81898
2675, 10.00000, 44.28571, 0.15842, 48000.00000, 3.84754
2676, 10.00000, 44.28571, 0.15933, 48000.00000, 3.87628
2677, 10.00000, 44.28571, 0.16024, 48000.00000, 3.90519
2678, 10.00000, 44.28571, 0.16114, 48000.00000, 3.93429
2679, 10.00000, 44.28571, 0.16205, 48000.00000, 3.96358
2680, 10.00000, 44.28571, 0.16295, 48000.00000, 3.99305
2681, 10.00000, 44.28571, 0.16386, 48000.00000, 4.02272
2682, 10.00000, 44.28571, 0.16476, 48000.00000, 4.05259
2683, 10.00000, 44.28571, 0.16567, 48000.00000, 4.08266
2684, 10.00000, 44.28571, 0.16657, 48000.00000, 4.11293
2685, 10.00000, 44.28571, 0.16748, 48000.00000, 4.14342
2686, 10.00000, 44.28571, 0.16838, 48000.00000, 4.17412
2687, 10.00000, 44.28571, 0.16929, 48000.00000, 4.20504
2688, 10.00000, 44.28571, 0.17019, 48000.00000, 4.23619
2689, 10.00000, 44.28571, 0.17110, 48000.00000, 4.26757
2690, 10.00000, 44.28571, 0.17200, 48000.00000, 4.29918
2691, 10.00000, 44.28571, 0.17291, 48000.00000, 4.33104
2692, 10.00000, 44.28571, 0.17381, 48000.00000, 4.36314
2693, 10.00000, 44.28571, 0.17472, 48000.00000, 4.39549
2694, 10.00000, 44.28571, 0.17563, 48000.00000, 4.42810
2695, 10.00000, 44.28571, 0.17653, 48000.00000, 4.46098
2696, 10.00000, 44.28571, 0.17744, 48000.00000, 4.49413
2697, 10.00000, 44.28571, 0.17834, 48000.00000, 4.52755
2698, 10.00000, 44.28571, 0.17925, 48000.00000, 4.56126
2699, 10.00000, 44.28571, 0.18015, 48000.00000, 4.59526
2700, 10.00000, 44.28571, 0.18106, 48000.00000, 4.62956
2701, 10.00000, 44.28571, 0.18196, 48000.00000, 4.66416
2702, 10.00000, 44.28571, 0.18287, 48000.00000, 4.69907
2703, 10.00000, 44.28571, 0.18377, 48000.00000, 4.73431
2704, 10.00000, 44.28571, 0.18468, 48000.00000, 4.76988
2705, 10.00000, 44.28571, 0.18558, 48000.00000, 4.80578
2706, 10.00000, 44.28571, 0.18649, 48000.00000, 4.84203
2707, 10.00000, 44.28571, 0.18739, 48000.00000, 4.87863
2708, 10.00000, 44.28571, 0.18830, 48000.00000, 4.91560
2709, 10.00000, 44.28571, 0.18920, 48000.00000, 4.95294
2710, 10.00000, 44.28571, 0.19011, 48000.00000, 4.99067
2711, 10.00000, 44.28571, 0.19101, 48000.00000, 5.02880
2712, 10.00000, 44.28571, 0.19192, 48000.00000, 5.06732
2713, 10.00000, 44.28571, 0.19283, 48000.00000, 5.10627
2714, 10.00000, 44.28571, 0.19373, 48000.00000, 5.14565
2715, 10.00000, 44.28571, 0.19464, 48000.00000, 5.18546
2716, 10.00000, 44.28571, 0.19554, 48000.00000, 5.22573
2717, 10.00000, 44.28571, 0.19645, 48000.00000, 5.26646
2718, 10.00000, 44.28571, 0.19735, 48000.00000, 5.30767
2719, 10.00000, 44.28571, 0.19826, 48000.00000, 5.34938
2720, 10.00000, 44.28571, 0.19916, 48000.00000, 5.39159
2721, 10.00000, 44.28571, 0.20007, 48000.00000, 5.43432
2722, 10.00000, 44.28571, 0.20097, 48000.00000, 5.47759
2723, 10.00000, 44.28571, 0.20188, 48000.00000, 5.52141
2724, 10.00000, 44.28571, 0.20278, 48000.00000, 5.56580
2725, 10.00000, 44.28571, 0.20369, 48000.00000, 5.61078
2726, 10.00000, 44.28571, 0.20459, 48000.00000, 5.65636
2727, 10.00000, 44.28571, 0.20550, 48000.00000, 5.70257
2728, 10.00000, 44.28571, 0.20640, 48000.00000, 5.74941
2729, 10.00000, 44.28571, 0.20731, 48000.00000, 5.79691
2730, 10.00000, 44.28571, 0.20822, 48000.00000, 5.84509
2731, 10.00000, 44.28571, 0.20912, 48000.00000, 5.89397
2732, 10.00000, 44.28571, 0.21003, 48000.00000, 5.94356
2733, 10.00000, 44.28571, 0.21093, 48000.00000, 5.99390
2734, 10.00000, 44.28571, 0.21184, 48000.00000, 6.04500
2735, 10.00000, 44.28571, 0.21274, 48000.00000, 6.09689
2736, 10.00000, 44.28571, 0.21365, 48000.00000, 6.14958
2737, 10.00000, 44.28571, 0.21455, 48000.00000, 6.20310
2738, 10.00000, 44.28571, 0.21546, 48000.00000, 6.25747
2739, 10.00000, 44.28571, 0.21636, 48000.00000, 6.31271
2740, 10.00000, 44.28571, 0.21727, 48000.00000, 6.36885
2741, 10.00000, 44.28571, 0.21817, 48000.00000, 6.42591
2742, 10.00000, 44.28571, 0.21908, 48000.00000, 6.48391
2743, 10.00000, 44.28571, 0.21998, 48000.00000, 6.54287
2744, 10.00000, 44.28571, 0.22089, 48000.00000, 6.60281
2745, 10.00000, 44.28571, 0.22179, 48000.00000, 6.66375
2746, 10.00000, 44.28571, 0.22270, 48000.00000, 6.72570
2747, 10.00000, 44.28571, 0.22361, 48000.00000, 6.78868
2748, 10.00000, 44.28571, 0.22451, 48000.00000, 6.85270
2749, 10.00000, 44.28571, 0.22542, 48000.00000, 6.91776
2750, 10.00000, 44.28571, 0.22632, 48000.00000, 6.98388
2751, 10.00000, 44.28571, 0.22723, 48000.00000, 7.05106
2752, 10.00000, 44.28571, 0.22813, 48000.00000, 7.11927
2753, 10.00000, 44.28571, 0.22904, 48000.00000, 7.18853
2754, 10.00000, 44.28571, 0.22994, 48000.00000, 7.25880
2755, 10.00000, 44.28571, 0.23085, 48000.00000, 7.33007
2756, 10.00000, 44.28571, 0.23175, 48000.00000, 7.40230
2757, 10.00000, 44.28571, 0.23266, 48000.00000, 7.47545
2758, 10.00000, 44.28571, 0.23356, 48000.00000, 7.54948
2759, 10.00000, 44.28571, 0.23447, 48000.00000, 7.62432
2760, 10.00000, 44.28571, 0.23537, 48000.00000, 7.69991
2761, 10.00000, 44.28571, 0.23628, 48000.00000, 7.77616
2762, 10.00000, 44.28571, 0.23718, 48000.00000, 7.85301
2763, 10.00000, 44.28571, 0.23809, 48000.00000, 7.93036
2764, 10.00000, 44.28571, 0.23900, 48000.00000, 8.00810
2765, 10.00000, 44.28571, 0.23990, 48000.00000, 8.08613
2766, 10.00000, 44.28571, 0.24081, 48000.00000, 8.16435
2767, 10.00000, 44.28571, 0.24171, 48000.00000, 8.24264
2768, 10.00000, 44.28571, 0.24262, 48000.00000, 8.32089
2769, 10.00000, 44.28571, 0.24352, 48000.00000, 8.39898
2770, 10.00000, 44.28571, 0.24443, 48000.00000, 8.47682
2771, 10.00000, 44.28571, 0.24533, 48000.00000, 8.55428
2772, 10.00000, 44.28571, 0.24624, 48000.00000, 8.63128
2773, 10.00000, 44.28571, 0.24714, 48000.00000, 8.70771
2774, 10.00000, 44.28571, 0.24805, 48000.00000, 8.78349
2775, 10.00000, 44.28571, 0.24895, 48000.00000, 8.85854
2776, 10.00000, 44.28571, 0.24986, 48000.00000, 8.93279
2777, 10.00000, 44.28571, 0.25076, 48000.00000, 9.00619
2778, 10.00000, 44.28571, 0.25167, 48000.00000, 9.07868
2779, 10.00000, 44.28571, 0.25257, 48000.00000, 9.15022
2780, 10.00000, 44.28571, 0.25348, 48000.00000, 9.22077
2781, 10.00000, 44.28571, 0.25438, 48000.00000, 9.29031
2782, 10.00000, 44.28571, 0.25529, 48000.00000, 9.35881
2783, 10.00000, 44.28571, 0.25620, 48000.00000, 9.42627
2784, 10.00000, 44.28571, 0.25710, 48000.00000, 9.49268
2785, 10.00000, 44.28571, 0.25801, 48000.00000, 9.55804
2786, 10.00000, 44.28571, 0.25891, 48000.00000, 9.62235
2787, 10.00000, 44.28571, 0.25982, 48000.00000, 9.68561
2788, 10.00000, 44.28571, 0.26072, 48000.00000, 9.74785
2789, 10.00000, 44.28571, 0.26163, 48000.00000, 9.80906
2790, 10.00000, 44.28571, 0.26253, 48000.00000, 9.86927
2791, 10.00000, 44.28571, 0.26344, 48000.00000, 9.92850
2792, 10.00000, 44.28571, 0.26434, 48000.00000, 9.98676
2793, 10.00000, 44.28571, 0.26525, 48000.00000, 10.04407
2794, 10.00000, 44.28571, 0.26615, 48000.00000, 10.10047
2795, 10.00000, 44.28571, 0.26706, 48000.00000, 10.15595
2796, 10.00000, 44.28571, 0.26796, 48000.00000, 10.21056
2797, 10.00000, 44.28571, 0.26887, 48000.00000, 10.26432
2798, 10.00000, 44.28571, 0.26977, 48000.00000, 10.31723
2799, 10.00000, 44.28571, 0.27068, 48000.00000, 10.36934
2800, 10.00000, 44.28571, 0.27159, 48000.00000, 10.42065
2801, 10.00000, 44.28571, 0.27249, 48000.00000, 10.47120
2802, 10.00000, 44.28571, 0.27340, 48000.00000, 10.52100
2803, 10.00000, 44.28571, 0.27430, 48000.00000, 10.57007
2804, 10.00000, 44.28571, 0.27521, 48000.00000, 10.61844
2805, 10.00000, 44.28571, 0.27611, 48000.00000, 10.66613
2806, 10.00000, 44.28571, 0.27702, 48000.00000, 10.71315
2807, 10.00000, 44.28571, 0.27792, 48000.00000, 10.75953
2808, 10.00000, 44.28571, 0.27883, 48000.00000, 10.80528
2809, 10.00000, 44.28571, 0.27973, 48000.00000, 10.85042
2810, 10.00000, 44.28571, 0.28064, 48000.00000, 10.89497
2811, 10.00000, 44.28571, 0.28154, 48000.00000, 10.93895
2812, 10.00000, 44.28571, 0.28245, 48000.00000, 10.98237
2813, 10.00000, 44.28571, 0.28335, 48000.00000, 11.02525
2814, 10.00000, 44.28571, 0.28426, 48000.00000, 11.06760
2815, 10.00000, 44.28571, 0.28516, 48000.00000, 11.10945
2816, 10.00000, 44.28571, 0.28607, 48000.00000, 11.15079
2817, 10.00000, 44.28571, 0.28698, 48000.00000, 11.19165
2818, 10.00000, 44.28571, 0.28788, 48000.00000, 11.23205
2819, 10.00000, 44.28571, 0.28879, 48000.00000, 11.27198
2820, 10.00000, 44.28571, 0.28969, 48000.00000, 11.31148
2821, 10.00000, 44.28571, 0.29060, 48000.00000, 11.35054
2822, 10.00000, 44.28571, 0.29150, 48000.00000, 11.38918
2823, 10.00000, 44.28571, 0.29241, 48000.00000, 11.42742
2824, 10.00000, 44.28571, 0.29331, 48000.00000, 11.46525
2825, 10.00000, 44.28571, 0.29422, 48000.00000, 11.50270
2826, 10.00000, 44.28571, 0.29512, 48000.00000, 11.53978
2827, 10.00000, 44.28571, 0.29603, 48000.00000, 11.57648
2828, 10.00000, 44.28571, 0.29693, 48000.00000, 11.61283
2829, 10.00000, 44.28571, 0.29784, 48000.00000, 11.64882
2830, 10.00000, 44.28571, 0.29874, 48000.00000, 11.68448
2831, 10.00000, 44.28571, 0.29965, 48000.00000, 11.71981
2832, 10.00000, 44.28571, 0.30055, 48000.00000, 11.75481
2833, 10.00000, 44.28571, 0.30146, 48000.00000, 11.78950
2834, 10.00000, 44.28571, 0.30236, 48000.00000, 11.82388
2835, 10.00000, 44.28571, 0.30327, 48000.00000, 11.85796
2836, 10.00000, 44.28571, 0.30418, 48000.00000, 11.89174
2837, 10.00000, 44.28571, 0.30508, 48000.00000, 11.92525
