t,x,y
-2.60326,-91.99432,-7.12619
-2.60526,-92.13975,-7.11118
-2.60726,-92.28423,-7.09615
-2.60926,-92.42801,-7.08109
-2.61126,-92.57077,-7.06602
-2.61326,-92.71259,-7.05093
-2.61526,-92.85371,-7.03580
-2.61726,-92.99391,-7.02064
-2.61926,-93.13320,-7.00547
-2.62126,-93.27162,-6.99027
-2.62326,-93.40922,-6.97504
-2.62526,-93.54597,-6.95979
-2.62726,-93.68182,-6.94452
-2.62926,-93.81671,-6.92923
-2.63126,-93.95078,-6.91391
-2.63326,-94.08396,-6.89857
-2.63526,-94.21633,-6.88320
-2.63726,-94.34775,-6.86781
-2.63926,-94.47839,-6.85239
-2.64126,-94.60799,-6.83695
-2.64326,-94.73688,-6.82149
-2.64526,-94.86485,-6.80600
-2.64727,-94.99194,-6.79049
-2.64926,-95.11803,-6.77497
-2.65126,-95.24333,-6.75941
-2.65326,-95.36777,-6.74383
-2.65527,-95.49137,-6.72822
-2.65727,-95.61401,-6.71260
-2.65927,-95.73578,-6.69695
-2.66127,-95.85671,-6.68128
-2.66327,-95.97678,-6.66558
-2.66527,-96.09594,-6.64986
-2.66727,-96.21420,-6.63412
-2.66927,-96.33153,-6.61836
-2.67127,-96.44797,-6.60258
-2.67327,-96.56358,-6.58676
-2.67527,-96.67831,-6.57093
-2.67727,-96.79219,-6.55507
-2.67927,-96.90514,-6.53920
-2.68127,-97.01726,-6.52329
-2.68327,-97.12840,-6.50737
-2.68527,-97.23874,-6.49142
-2.68727,-97.34812,-6.47546
-2.68927,-97.45657,-6.45948
-2.69127,-97.56425,-6.44346
-2.69327,-97.67108,-6.42742
-2.69527,-97.77696,-6.41137
-2.69727,-97.88191,-6.39529
-2.69927,-97.98598,-6.37918
-2.70127,-98.08917,-6.36305
-2.70327,-98.19150,-6.34691
-2.70527,-98.29290,-6.33075
-2.70727,-98.39342,-6.31456
-2.70927,-98.49303,-6.29835
-2.71127,-98.59187,-6.28212
-2.71327,-98.68962,-6.26586
-2.71527,-98.78664,-6.24959
-2.71727,-98.88272,-6.23329
-2.71927,-98.97792,-6.21697
-2.72127,-99.07219,-6.20063
-2.72327,-99.16559,-6.18427
-2.72527,-99.25804,-6.16789
-2.72727,-99.34964,-6.15149
-2.72927,-99.44038,-6.13506
-2.73127,-99.53024,-6.11861
-2.73327,-99.61920,-6.10214
-2.73527,-99.70715,-6.08565
-2.73727,-99.79432,-6.06914
-2.73927,-99.88060,-6.05260
-2.74127,-99.96593,-6.03606
-2.74327,-100.05035,-6.01949
-2.74527,-100.13392,-6.00290
-2.74727,-100.21655,-5.98628
-2.74928,-100.29836,-5.96964
-2.75128,-100.37918,-5.95299
-2.75328,-100.45921,-5.93631
-2.75528,-100.53828,-5.91962
-2.75728,-100.61650,-5.90290
-2.75928,-100.69373,-5.88618
-2.76128,-100.77012,-5.86941
-2.76328,-100.84555,-5.85263
-2.76528,-100.92017,-5.83584
-2.76728,-100.99385,-5.81901
-2.76928,-101.06664,-5.80217
-2.77128,-101.13854,-5.78531
-2.77328,-101.20947,-5.76844
-2.77528,-101.27957,-5.75153
-2.77728,-101.34869,-5.73462
-2.77928,-101.41702,-5.71769
-2.78128,-101.48438,-5.70073
-2.78328,-101.55091,-5.68375
-2.78528,-101.61655,-5.66676
-2.78728,-101.68111,-5.64973
-2.78928,-101.74493,-5.63271
-2.79128,-101.80783,-5.61564
-2.79328,-101.86975,-5.59857
-2.79528,-101.93083,-5.58149
-2.79728,-101.99094,-5.56437
-2.79928,-102.05033,-5.54724
-2.80128,-102.10864,-5.53008
-2.80328,-102.16612,-5.51291
-2.80528,-102.22263,-5.49572
-2.80728,-102.27833,-5.47851
-2.80928,-102.33302,-5.46128
-2.81128,-102.38686,-5.44404
-2.81328,-102.43983,-5.42677
-2.81528,-102.49183,-5.40949
-2.81728,-102.54297,-5.39219
-2.81928,-102.59320,-5.37486
-2.82128,-102.64253,-5.35752
-2.82328,-102.69096,-5.34017
-2.82528,-102.73847,-5.32279
-2.82728,-102.78511,-5.30540
-2.82928,-102.83082,-5.28797
-2.83128,-102.87550,-5.27055
-2.83328,-102.91948,-5.25311
-2.83528,-102.96240,-5.23563
-2.83728,-103.00448,-5.21814
-2.83928,-103.04572,-5.20064
-2.84128,-103.08592,-5.18312
-2.84328,-103.12526,-5.16558
-2.84529,-103.16381,-5.14802
-2.84729,-103.20129,-5.13044
-2.84928,-103.23796,-5.11286
-2.85128,-103.27370,-5.09524
-2.85328,-103.30846,-5.07761
-2.85529,-103.34241,-5.05996
-2.85729,-103.37541,-5.04230
-2.85929,-103.40759,-5.02462
-2.86129,-103.43880,-5.00692
-2.86329,-103.46896,-4.98920
-2.86529,-103.49838,-4.97147
-2.86729,-103.52688,-4.95372
-2.86929,-103.55440,-4.93596
-2.87129,-103.58102,-4.91818
-2.87329,-103.60680,-4.90036
-2.87529,-103.63171,-4.88255
-2.87729,-103.65556,-4.86471
-2.87929,-103.67859,-4.84687
-2.88129,-103.70073,-4.82899
-2.88329,-103.72198,-4.81110
-2.88529,-103.74222,-4.79321
-2.88729,-103.76155,-4.77530
-2.88929,-103.78013,-4.75736
-2.89129,-103.79761,-4.73941
-2.89329,-103.81432,-4.72144
-2.89529,-103.83006,-4.70346
-2.89729,-103.84491,-4.68545
-2.89929,-103.85880,-4.66744
-2.90129,-103.87182,-4.64940
-2.90329,-103.88399,-4.63136
-2.90529,-103.89514,-4.61329
-2.90729,-103.90546,-4.59522
-2.90929,-103.91479,-4.57712
-2.91129,-103.92327,-4.55900
-2.91329,-103.93083,-4.54087
-2.91529,-103.93756,-4.52273
-2.91729,-103.94328,-4.50458
-2.91929,-103.94804,-4.48639
-2.92129,-103.95200,-4.46821
-2.92329,-103.95508,-4.45001
-2.92529,-103.95712,-4.43179
-2.92729,-103.95827,-4.41355
-2.92929,-103.95865,-4.39530
-2.93129,-103.95808,-4.37703
-2.93329,-103.95641,-4.35874
-2.93529,-103.95401,-4.34045
-2.93729,-103.95074,-4.32214
-2.93929,-103.94644,-4.30382
-2.94129,-103.94125,-4.28547
-2.94329,-103.93520,-4.26711
-2.94529,-103.92825,-4.24875
-2.94729,-103.92027,-4.23036
-2.94930,-103.91150,-4.21196
-2.95130,-103.90181,-4.19354
-2.95330,-103.89118,-4.17511
-2.95530,-103.87962,-4.15667
-2.95730,-103.86715,-4.13821
-2.95930,-103.85387,-4.11975
-2.96130,-103.83946,-4.10125
-2.96330,-103.82436,-4.08275
-2.96530,-103.80826,-4.06424
-2.96730,-103.79129,-4.04571
-2.96930,-103.77342,-4.02716
-2.97130,-103.75459,-4.00861
-2.97330,-103.73489,-3.99003
-2.97530,-103.71428,-3.97146
-2.97730,-103.69272,-3.95287
-2.97930,-103.67027,-3.93425
-2.98130,-103.64695,-3.91562
-2.98330,-103.62273,-3.89698
-2.98530,-103.59747,-3.87833
-2.98730,-103.57144,-3.85966
-2.98930,-103.54438,-3.84098
-2.99130,-103.51662,-3.82229
-2.99330,-103.48780,-3.80359
-2.99530,-103.45807,-3.78487
-2.99730,-103.42743,-3.76614
-2.99930,-103.39589,-3.74739
-3.00130,-103.36351,-3.72864
-3.00330,-103.33011,-3.70986
-3.00530,-103.29594,-3.69109
-3.00730,-103.26075,-3.67228
-3.00930,-103.22471,-3.65347
-3.01130,-103.18773,-3.63466
-3.01330,-103.14987,-3.61583
-3.01530,-103.11108,-3.59698
-3.01730,-103.07140,-3.57812
-3.01930,-103.03073,-3.55924
-3.02130,-102.98927,-3.54036
-3.02330,-102.94685,-3.52147
-3.02530,-102.90353,-3.50256
-3.02730,-102.85933,-3.48363
-3.02930,-102.81425,-3.46471
-3.03130,-102.76819,-3.44577
-3.03330,-102.72122,-3.42681
-3.03530,-102.67339,-3.40785
-3.03730,-102.62466,-3.38886
-3.03930,-102.57497,-3.36987
-3.04130,-102.52448,-3.35087
-3.04330,-102.47295,-3.33185
-3.04531,-102.42064,-3.31282
-3.04730,-102.36736,-3.29380
-3.04930,-102.31321,-3.27474
-3.05130,-102.25813,-3.25568
-3.05330,-102.20218,-3.23662
-3.05531,-102.14526,-3.21753
-3.05731,-102.08738,-3.19843
-3.05931,-102.02873,-3.17933
-3.06131,-101.96919,-3.16021
-3.06331,-101.90858,-3.14108
-3.06531,-101.84731,-3.12196
-3.06731,-101.78497,-3.10281
-3.06931,-101.72179,-3.08366
-3.07131,-101.65759,-3.06448
-3.07331,-101.59264,-3.04530
-3.07531,-101.52672,-3.02610
-3.07731,-101.45992,-3.00690
-3.07931,-101.39222,-2.98769
-3.08131,-101.32355,-2.96847
-3.08331,-101.25416,-2.94925
-3.08531,-101.18375,-2.93001
-3.08731,-101.11241,-2.91075
-3.08931,-101.04024,-2.89149
-3.09131,-100.96709,-2.87222
-3.09331,-100.89307,-2.85293
-3.09531,-100.81811,-2.83363
-3.09731,-100.74234,-2.81434
-3.09931,-100.66564,-2.79503
-3.10131,-100.58801,-2.77571
-3.10331,-100.50953,-2.75638
-3.10531,-100.43016,-2.73704
-3.10731,-100.34990,-2.71770
-3.10931,-100.26865,-2.69833
-3.11131,-100.18656,-2.67896
-3.11331,-100.10352,-2.65958
-3.11531,-100.01967,-2.64020
-3.11731,-99.93484,-2.62079
-3.11931,-99.84921,-2.60139
-3.12131,-99.76270,-2.58199
-3.12331,-99.67518,-2.56257
-3.12531,-99.58679,-2.54313
-3.12731,-99.49758,-2.52369
-3.12931,-99.40749,-2.50425
-3.13131,-99.31636,-2.48478
-3.13331,-99.22443,-2.46531
-3.13531,-99.13163,-2.44584
-3.13731,-99.03789,-2.42636
-3.13931,-98.94323,-2.40686
-3.14131,-98.84777,-2.38737
-3.14331,-98.75136,-2.36786
-3.14531,-98.65413,-2.34835
-3.14732,-98.55595,-2.32882
-3.14931,-98.45676,-2.30928
-3.15132,-98.35687,-2.28974
-3.15332,-98.25600,-2.27020
-3.15532,-98.15421,-2.25063
-3.15732,-98.05164,-2.23108
-3.15932,-97.94812,-2.21151
-3.16132,-97.84364,-2.19193
-3.16332,-97.73837,-2.17234
-3.16532,-97.63219,-2.15275
-3.16732,-97.52516,-2.13315
-3.16932,-97.41714,-2.11354
-3.17132,-97.30827,-2.09391
-3.17332,-97.19849,-2.07429
-3.17532,-97.08791,-2.05467
-3.17732,-96.97643,-2.03503
-3.17932,-96.86403,-2.01539
-3.18132,-96.75073,-1.99573
-3.18332,-96.63660,-1.97607
-3.18532,-96.52152,-1.95640
-3.18732,-96.40562,-1.93673
-3.18932,-96.28876,-1.91705
-3.19132,-96.17114,-1.89737
-3.19332,-96.05251,-1.87768
-3.19532,-95.93311,-1.85798
-3.19732,-95.81277,-1.83828
-3.19932,-95.69149,-1.81857
-3.20132,-95.56933,-1.79883
-3.20332,-95.44642,-1.77912
-3.20532,-95.32256,-1.75940
-3.20732,-95.19769,-1.73965
-3.20932,-95.07213,-1.71990
-3.21132,-94.94569,-1.70017
-3.21332,-94.81826,-1.68041
-3.21532,-94.69001,-1.66065
-3.21732,-94.56094,-1.64089
-3.21932,-94.43082,-1.62111
-3.22132,-94.30003,-1.60134
-3.22332,-94.16807,-1.58155
-3.22532,-94.03551,-1.56176
-3.22732,-93.90194,-1.54197
-3.22932,-93.76764,-1.52218
-3.23132,-93.63239,-1.50237
-3.23332,-93.49622,-1.48257
-3.23532,-93.35918,-1.46276
-3.23732,-93.22131,-1.44293
-3.23932,-93.08245,-1.42310
-3.24132,-92.94286,-1.40327
-3.24332,-92.80241,-1.38345
-3.24533,-92.66093,-1.36360
-3.24732,-92.51874,-1.34376
-3.24932,-92.37563,-1.32391
-3.25132,-92.23163,-1.30406
-3.25333,-92.08681,-1.28420
-3.25533,-91.94105,-1.26434
-3.25733,-91.79444,-1.24447
-3.25933,-91.64700,-1.22460
-3.26133,-91.49870,-1.20473
-3.26333,-91.34946,-1.18485
-3.26533,-91.19952,-1.16498
-3.26733,-91.04851,-1.14509
-3.26933,-90.89665,-1.12519
-3.27133,-90.74399,-1.10530
-3.27333,-90.59060,-1.08541
-3.27533,-90.43615,-1.06550
-3.27733,-90.28089,-1.04559
-3.27933,-90.12477,-1.02568
-3.28133,-89.96777,-1.00577
-3.28333,-89.81004,-0.98586
-3.28533,-89.65132,-0.96594
-3.28733,-89.49174,-0.94602
-3.28933,-89.33137,-0.92609
-3.29133,-89.16995,-0.90615
-3.29333,-89.00797,-0.88623
-3.29533,-88.84483,-0.86628
-3.29733,-88.68108,-0.84635
-3.29933,-88.51635,-0.82640
-3.30133,-88.35087,-0.80647
-3.30333,-88.18447,-0.78652
-3.30533,-88.01715,-0.76657
-3.30733,-87.84895,-0.74661
-3.30933,-87.68003,-0.72666
-3.31133,-87.51028,-0.70670
-3.31333,-87.33948,-0.68674
-3.31533,-87.16788,-0.66677
-3.31733,-86.99556,-0.64681
-3.31933,-86.82243,-0.62686
-3.32133,-86.64830,-0.60688
-3.32333,-86.47341,-0.58692
-3.32533,-86.29754,-0.56693
-3.32733,-86.12096,-0.54696
-3.32933,-85.94344,-0.52698
-3.33133,-85.76512,-0.50701
-3.33333,-85.58581,-0.48701
-3.33533,-85.40592,-0.46704
-3.33733,-85.22504,-0.44706
-3.33933,-85.04336,-0.42708
-3.34133,-84.86080,-0.40709
-3.34333,-84.67736,-0.38709
-3.34534,-84.49311,-0.36710
-3.34733,-84.30800,-0.34711
-3.34933,-84.12213,-0.32713
-3.35134,-83.93528,-0.30712
-3.35334,-83.74762,-0.28712
-3.35534,-83.55930,-0.26714
-3.35734,-83.37000,-0.24715
-3.35934,-83.17981,-0.22715
-3.36134,-82.98886,-0.20715
-3.36334,-82.79700,-0.18714
-3.36534,-82.60446,-0.16715
-3.36734,-82.41081,-0.14714
-3.36934,-82.21658,-0.12715
-3.37134,-82.02140,-0.10714
-3.37334,-81.82549,-0.08715
-3.37534,-81.62863,-0.06714
-3.37734,-81.43108,-0.04714
-3.37934,-81.23270,-0.02715
-3.38134,-81.03325,-0.00714
-3.38334,-80.83310,0.01287
-3.38534,-80.63212,0.03287
-3.38734,-80.43040,0.05286
-3.38934,-80.22766,0.07288
-3.39134,-80.02438,0.09286
-3.39334,-79.82006,0.11286
-3.39534,-79.61500,0.13286
-3.39734,-79.40886,0.15288
-3.39934,-79.20227,0.17286
-3.40134,-78.99458,0.19287
-3.40334,-78.78623,0.21286
-3.40534,-78.57687,0.23288
-3.40734,-78.36693,0.25286
-3.40934,-78.15617,0.27285
-3.41134,-77.94452,0.29284
-3.41334,-77.73184,0.31285
-3.41534,-77.51861,0.33284
-3.41734,-77.30446,0.35283
-3.41934,-77.08945,0.37282
-3.42134,-76.87357,0.39282
-3.42334,-76.65696,0.41280
-3.42534,-76.43964,0.43278
-3.42734,-76.22151,0.45277
-3.42934,-76.00246,0.47275
-3.43134,-75.78253,0.49273
-3.43334,-75.56193,0.51271
-3.43534,-75.34029,0.53270
-3.43734,-75.11809,0.55267
-3.43934,-74.89496,0.57265
-3.44134,-74.67106,0.59262
-3.44335,-74.44627,0.61260
-3.44534,-74.22089,0.63255
-3.44734,-73.99464,0.65251
-3.44934,-73.76737,0.67249
-3.45135,-73.53938,0.69246
-3.45335,-73.31068,0.71241
-3.45535,-73.08118,0.73236
-3.45735,-72.85073,0.75232
-3.45935,-72.61956,0.77228
-3.46135,-72.38757,0.79223
-3.46335,-72.15504,0.81216
-3.46535,-71.92135,0.83211
-3.46735,-71.68700,0.85205
-3.46935,-71.45181,0.87199
-3.47135,-71.21584,0.89193
-3.47335,-70.97917,0.91186
-3.47535,-70.74158,0.93179
-3.47735,-70.50321,0.95172
-3.47935,-70.26405,0.97164
-3.48135,-70.02420,0.99155
-3.48335,-69.78354,1.01146
-3.48535,-69.54198,1.03137
-3.48735,-69.29963,1.05129
-3.48935,-69.05643,1.07120
-3.49135,-68.81265,1.09109
-3.49335,-68.56799,1.11099
-3.49535,-68.32254,1.13088
-3.49735,-68.07623,1.15078
-3.49935,-67.82937,1.17065
-3.50135,-67.58154,1.19054
-3.50335,-67.33292,1.21041
-3.50535,-67.08355,1.23028
-3.50735,-66.83328,1.25016
-3.50935,-66.58241,1.27002
-3.51135,-66.33063,1.28989
-3.51335,-66.07819,1.30973
-3.51535,-65.82472,1.32960
-3.51735,-65.57090,1.34943
-3.51935,-65.31599,1.36928
-3.52135,-65.06038,1.38911
-3.52335,-64.80396,1.40894
-3.52535,-64.54680,1.42877
-3.52735,-64.28876,1.44860
-3.52935,-64.03011,1.46842
-3.53135,-63.77070,1.48823
-3.53335,-63.51028,1.50805
-3.53535,-63.24942,1.52783
-3.53735,-62.98766,1.54763
-3.53935,-62.72514,1.56742
-3.54135,-62.46171,1.58721
-3.54335,-62.19769,1.60699
-3.54535,-61.93276,1.62677
-3.54735,-61.66718,1.64654
-3.54936,-61.40068,1.66631
-3.55136,-61.13353,1.68606
-3.55335,-60.86583,1.70580
-3.55536,-60.59713,1.72555
-3.55736,-60.32753,1.74530
-3.55936,-60.05735,1.76504
-3.56136,-59.78648,1.78476
-3.56336,-59.51472,1.80449
-3.56536,-59.24223,1.82420
-3.56736,-58.96895,1.84391
-3.56936,-58.69505,1.86361
-3.57136,-58.42025,1.88332
-3.57336,-58.14498,1.90299
-3.57536,-57.86860,1.92269
-3.57736,-57.59166,1.94236
-3.57936,-57.31390,1.96203
-3.58136,-57.03538,1.98170
-3.58336,-56.75616,2.00136
-3.58536,-56.47626,2.02100
-3.58736,-56.19550,2.04065
-3.58936,-55.91414,2.06028
-3.59136,-55.63197,2.07990
-3.59336,-55.34902,2.09952
-3.59536,-55.06522,2.11914
-3.59736,-54.78085,2.13875
-3.59936,-54.49576,2.15835
-3.60136,-54.20973,2.17794
-3.60336,-53.92306,2.19753
-3.60536,-53.63565,2.21711
-3.60736,-53.34752,2.23668
-3.60936,-53.05877,2.25623
-3.61136,-52.76918,2.27579
-3.61336,-52.47886,2.29533
-3.61536,-52.18785,2.31487
-3.61736,-51.89593,2.33441
-3.61936,-51.60351,2.35392
-3.62136,-51.31021,2.37344
-3.62336,-51.01621,2.39295
-3.62536,-50.72152,2.41245
-3.62736,-50.42618,2.43193
-3.62936,-50.13010,2.45141
-3.63136,-49.83316,2.47088
-3.63336,-49.53547,2.49035
-3.63536,-49.23725,2.50980
-3.63736,-48.93828,2.52924
-3.63936,-48.63832,2.54869
-3.64137,-48.33777,2.56813
-3.64336,-48.03669,2.58754
-3.64536,-47.73492,2.60694
-3.64736,-47.43228,2.62635
-3.64936,-47.12894,2.64574
-3.65137,-46.82486,2.66513
-3.65337,-46.52011,2.68450
-3.65537,-46.21455,2.70387
-3.65737,-45.90845,2.72322
-3.65937,-45.60144,2.74257
-3.66137,-45.29385,2.76191
-3.66337,-44.98563,2.78123
-3.66537,-44.67659,2.80056
-3.66737,-44.36700,2.81985
-3.66937,-44.05648,2.83916
-3.67137,-43.74528,2.85845
-3.67337,-43.43347,2.87773
-3.67537,-43.12096,2.89700
-3.67737,-42.80768,2.91626
-3.67937,-42.49368,2.93551
-3.68137,-42.17923,2.95474
-3.68337,-41.86407,2.97396
-3.68537,-41.54782,2.99319
-3.68737,-41.23120,3.01239
-3.68937,-40.91370,3.03160
-3.69137,-40.59567,3.05078
-3.69337,-40.27681,3.06996
-3.69537,-39.95729,3.08913
-3.69737,-39.63699,3.10830
-3.69937,-39.31651,3.12742
-3.70137,-38.99482,3.14656
-3.70337,-38.67264,3.16568
-3.70537,-38.34977,3.18479
-3.70737,-38.02609,3.20390
-3.70937,-37.70170,3.22299
-3.71137,-37.37679,3.24207
-3.71337,-37.05125,3.26113
-3.71537,-36.72475,3.28020
-3.71737,-36.39803,3.29923
-3.71937,-36.07030,3.31827
-3.72137,-35.74204,3.33728
-3.72337,-35.41293,3.35630
-3.72537,-35.08324,3.37530
-3.72737,-34.75280,3.39430
-3.72937,-34.42188,3.41326
-3.73137,-34.09004,3.43224
-3.73337,-33.75778,3.45118
-3.73537,-33.42480,3.47012
-3.73737,-33.09112,3.48905
-3.73937,-32.75661,3.50797
-3.74137,-32.42168,3.52687
-3.74337,-32.08604,3.54576
-3.74537,-31.74953,3.56465
-3.74738,-31.41239,3.58352
-3.74938,-31.07491,3.60237
-3.75138,-30.73650,3.62122
-3.75338,-30.39761,3.64004
-3.75537,-30.05800,3.65886
-3.75738,-29.71759,3.67766
-3.75938,-29.37674,3.69645
-3.76138,-29.03506,3.71523
-3.76338,-28.69282,3.73400
-3.76538,-28.34983,3.75276
-3.76738,-28.00632,3.77150
-3.76938,-27.66204,3.79023
-3.77138,-27.31738,3.80894
-3.77338,-26.97192,3.82763
-3.77538,-26.62575,3.84633
-3.77738,-26.27893,3.86500
-3.77938,-25.93150,3.88367
-3.78138,-25.58346,3.90232
-3.78338,-25.23465,3.92095
-3.78538,-24.88528,3.93958
-3.78738,-24.53532,3.95818
-3.78938,-24.18499,3.97676
-3.79138,-23.83366,3.99535
-3.79338,-23.48185,4.01391
-3.79538,-23.12913,4.03248
-3.79738,-22.77603,4.05101
-3.79938,-22.42226,4.06953
-3.80138,-22.06798,4.08804
-3.80338,-21.71278,4.10655
-3.80538,-21.35711,4.12503
-3.80738,-21.00081,4.14350
-3.80938,-20.64414,4.16194
-3.81138,-20.28666,4.18038
-3.81338,-19.92850,4.19880
-3.81538,-19.56950,4.21723
-3.81738,-19.21024,4.23562
-3.81938,-18.85033,4.25400
-3.82138,-18.48962,4.27237
-3.82338,-18.12830,4.29073
-3.82538,-17.76667,4.30905
-3.82738,-17.40432,4.32737
-3.82938,-17.04102,4.34569
-3.83138,-16.67747,4.36398
-3.83338,-16.31305,4.38226
-3.83538,-15.94837,4.40051
-3.83738,-15.58270,4.41877
-3.83938,-15.21669,4.43699
-3.84138,-14.84990,4.45522
-3.84338,-14.48278,4.47341
-3.84538,-14.11486,4.49160
-3.84738,-13.74628,4.50977
-3.84938,-13.37729,4.52792
-3.85139,-13.00750,4.54606
-3.85339,-12.63718,4.56419
-3.85539,-12.26635,4.58229
-3.85739,-11.89489,4.60038
-3.85939,-11.52272,4.61846
-3.86139,-11.15019,4.63652
-3.86339,-10.77690,4.65456
-3.86539,-10.40306,4.67259
-3.86739,-10.02860,4.69060
-3.86939,-9.65362,4.70860
-3.87139,-9.27801,4.72658
-3.87339,-8.90184,4.74454
-3.87539,-8.52494,4.76249
-3.87739,-8.14771,4.78042
-3.87939,-7.76997,4.79833
-3.88139,-7.39145,4.81622
-3.88339,-7.01223,4.83411
-3.88539,-6.63257,4.85198
-3.88739,-6.25257,4.86981
-3.88939,-5.87153,4.88765
-3.89139,-5.49011,4.90547
-3.89339,-5.10824,4.92326
-3.89539,-4.72579,4.94104
-3.89739,-4.34284,4.95880
-3.89939,-3.95927,4.97654
-3.90139,-3.57485,4.99428
-3.90339,-3.19028,5.01198
-3.90539,-2.80481,5.02968
-3.90739,-2.41907,5.04735
-3.90939,-2.03238,5.06502
-3.91139,-1.64552,5.08265
-3.91339,-1.25780,5.10029
-3.91539,-0.86999,5.11787
-3.91739,-0.48137,5.13546
-3.91939,-0.09208,5.15304
-3.92139,0.29793,5.17060
-3.92339,0.68812,5.18813
-3.92539,1.07880,5.20564
-3.92739,1.47042,5.22315
-3.92939,1.86253,5.24064
-3.93139,2.25497,5.25810
-3.93339,2.64769,5.27553
-3.93539,3.04146,5.29296
-3.93739,3.43542,5.31036
-3.93939,3.83015,5.32775
-3.94139,4.22540,5.34513
-3.94339,4.62112,5.36248
-3.94539,5.01737,5.37982
-3.94740,5.41444,5.39715
-3.94940,5.81164,5.41443
-3.95140,6.20937,5.43171
-3.95339,6.60782,5.44897
-3.95539,7.00660,5.46621
-3.95740,7.40623,5.48344
-3.95940,7.80621,5.50064
-3.96140,8.20666,5.51782
-3.96340,8.60767,5.53499
-3.96540,9.00932,5.55214
-3.96740,9.41152,5.56927
-3.96940,9.81383,5.58637
-3.97140,10.21690,5.60345
-3.97340,10.62054,5.62052
-3.97540,11.02472,5.63758
-3.97740,11.42941,5.65461
-3.97940,11.83457,5.67162
-3.98140,12.24026,5.68861
-3.98340,12.64634,5.70558
-3.98540,13.05323,5.72254
-3.98740,13.46016,5.73946
-3.98940,13.86800,5.75638
-3.99140,14.27607,5.77327
-3.99340,14.68463,5.79013
-3.99540,15.09399,5.80700
-3.99740,15.50374,5.82383
-3.99940,15.91396,5.84064
-4.00140,16.32457,5.85743
-4.00340,16.73589,5.87421
-4.00540,17.14754,5.89096
-4.00740,17.55953,5.90768
-4.00940,17.97204,5.92439
-4.01140,18.38541,5.94109
-4.01340,18.79883,5.95775
-4.01540,19.21329,5.97442
-4.01740,19.62772,5.99104
-4.01940,20.04285,6.00764
-4.02140,20.45836,6.02423
-4.02340,20.87460,6.04081
-4.02540,21.29082,6.05734
-4.02740,21.70797,6.07387
-4.02940,22.12529,6.09037
-4.03140,22.54329,6.10686
-4.03340,22.96176,6.12332
-4.03540,23.38076,6.13976
-4.03740,23.80004,6.15618
-4.03940,24.21980,6.17257
-4.04140,24.64027,6.18896
-4.04340,25.06070,6.20530
-4.04540,25.48203,6.22164
-4.04740,25.90380,6.23796
-4.04941,26.32604,6.25425
-4.05140,26.74847,6.27051
-4.05341,27.17171,6.28676
-4.05541,27.59509,6.30299
-4.05741,28.01929,6.31919
-4.05941,28.44362,6.33538
-4.06141,28.86825,6.35153
-4.06341,29.29382,6.36768
-4.06541,29.71964,6.38380
-4.06741,30.14594,6.39989
-4.06941,30.57246,6.41596
-4.07141,30.99976,6.43202
-4.07341,31.42729,6.44804
-4.07541,31.85534,6.46405
-4.07741,32.28364,6.48003
-4.07941,32.71255,6.49599
-4.08141,33.14180,6.51193
-4.08341,33.57167,6.52784
-4.08541,34.00187,6.54374
-4.08741,34.43265,6.55962
-4.08941,34.86347,6.57546
-4.09141,35.29516,6.59129
-4.09341,35.72693,6.60708
-4.09541,36.15957,6.62288
-4.09741,36.59201,6.63862
-4.09941,37.02512,6.65435
-4.10141,37.45899,6.67007
-4.10341,37.89315,6.68577
-4.10541,38.32751,6.70143
-4.10741,38.76228,6.71707
-4.10941,39.19773,6.73269
-4.11141,39.63361,6.74829
-4.11341,40.06972,6.76386
-4.11541,40.50589,6.77940
-4.11741,40.94300,6.79493
-4.11941,41.38026,6.81043
-4.12141,41.81824,6.82592
-4.12341,42.25621,6.84136
-4.12541,42.69505,6.85680
-4.12741,43.13393,6.87221
-4.12941,43.57338,6.88759
-4.13141,44.01308,6.90295
-4.13341,44.45324,6.91829
-4.13541,44.89383,6.93360
-4.13741,45.33467,6.94889
-4.13941,45.77618,6.96415
-4.14141,46.21811,6.97940
-4.14341,46.66024,6.99462
-4.14541,47.10265,7.00981
-4.14742,47.54581,7.02499
-4.14942,47.98923,7.04013
-4.15141,48.43259,7.05523
-4.15341,48.87657,7.07033
-4.15542,49.32117,7.08540
-4.15742,49.76601,7.10045
-4.15942,50.21133,7.11547
-4.16142,50.65694,7.13048
-4.16342,51.10302,7.14545
-4.16542,51.54934,7.16040
-4.16742,51.99619,7.17532
-4.16942,52.44312,7.19022
-4.17142,52.89063,7.20510
-4.17342,53.33834,7.21994
-4.17542,53.78656,7.23476
-4.17742,54.23531,7.24957
-4.17942,54.68426,7.26434
-4.18142,55.13353,7.27909
-4.18342,55.58315,7.29382
-4.18542,56.03323,7.30851
-4.18742,56.48332,7.32318
-4.18942,56.93417,7.33783
-4.19142,57.38520,7.35245
-4.19342,57.83677,7.36705
-4.19542,58.28853,7.38163
-4.19742,58.74086,7.39618
-4.19942,59.19328,7.41070
-4.20142,59.64613,7.42519
-4.20342,60.09931,7.43966
-4.20542,60.55260,7.45410
-4.20742,61.00655,7.46852
-4.20942,61.46093,7.48292
-4.21142,61.91525,7.49728
-4.21342,62.37016,7.51163
-4.21542,62.82549,7.52594
-4.21742,63.28115,7.54023
-4.21942,63.73692,7.55449
