t,spline,actual,error
3.15423,22.11810,22.11538,-0.00271
3.15514,22.12607,22.12336,-0.00271
3.15604,22.13405,22.13135,-0.00270
3.15695,22.14202,22.13934,-0.00269
3.15785,22.15000,22.14733,-0.00267
3.15875,22.15798,22.15532,-0.00266
3.15966,22.16595,22.16331,-0.00264
3.16056,22.17393,22.17131,-0.00262
3.16147,22.18190,22.17931,-0.00260
3.16237,22.18988,22.18731,-0.00257
3.16328,22.19785,22.19531,-0.00254
3.16418,22.20583,22.20332,-0.00251
3.16508,22.21381,22.21133,-0.00248
3.16599,22.22178,22.21933,-0.00245
3.16689,22.22976,22.22734,-0.00241
3.16780,22.23773,22.23536,-0.00238
3.16870,22.24571,22.24337,-0.00233
3.16961,22.25368,22.25139,-0.00229
3.17051,22.26166,22.25941,-0.00225
3.17141,22.26963,22.26743,-0.00220
3.17232,22.27761,22.27546,-0.00215
3.17322,22.28559,22.28349,-0.00210
3.17413,22.29356,22.29152,-0.00205
3.17503,22.30154,22.29954,-0.00200
3.17594,22.30951,22.30758,-0.00194
3.17684,22.31749,22.31561,-0.00188
3.17774,22.32547,22.32365,-0.00182
3.17865,22.33344,22.33169,-0.00175
3.17955,22.34142,22.33973,-0.00169
3.18046,22.34939,22.34777,-0.00162
3.18136,22.35737,22.35582,-0.00154
3.18227,22.36534,22.36387,-0.00147
3.18317,22.37332,22.37192,-0.00140
3.18408,22.38130,22.37997,-0.00132
3.18498,22.38927,22.38803,-0.00124
3.18588,22.39725,22.39609,-0.00116
3.18679,22.40522,22.40414,-0.00108
3.18769,22.41320,22.41221,-0.00099
3.18860,22.42117,22.42027,-0.00090
3.18950,22.42915,22.42834,-0.00081
3.19041,22.43713,22.43641,-0.00071
3.19131,22.44510,22.44448,-0.00062
3.19221,22.45308,22.45255,-0.00053
3.19312,22.46105,22.46062,-0.00043
3.19402,22.46903,22.46871,-0.00032
3.19493,22.47700,22.47678,-0.00022
3.19583,22.48498,22.48487,-0.00011
3.19674,22.49295,22.49295,0.00000
3.19764,22.50116,22.50104,-0.00012
3.19854,22.50936,22.50912,-0.00024
3.19945,22.51756,22.51722,-0.00035
3.20035,22.52577,22.52531,-0.00046
3.20126,22.53397,22.53341,-0.00056
3.20216,22.54217,22.54150,-0.00067
3.20307,22.55037,22.54960,-0.00077
3.20397,22.55858,22.55770,-0.00087
3.20487,22.56678,22.56581,-0.00097
3.20578,22.57499,22.57392,-0.00107
3.20668,22.58319,22.58203,-0.00116
3.20759,22.59139,22.59014,-0.00125
3.20849,22.59959,22.59825,-0.00134
3.20940,22.60780,22.60637,-0.00143
3.21030,22.61600,22.61449,-0.00151
3.21120,22.62420,22.62260,-0.00160
3.21211,22.63240,22.63073,-0.00167
3.21301,22.64061,22.63885,-0.00175
3.21392,22.64881,22.64698,-0.00183
3.21482,22.65701,22.65511,-0.00190
3.21573,22.66522,22.66325,-0.00197
3.21663,22.67342,22.67138,-0.00204
3.21753,22.68162,22.67951,-0.00211
3.21844,22.68983,22.68765,-0.00217
3.21934,22.69803,22.69579,-0.00224
3.22025,22.70623,22.70394,-0.00229
3.22115,22.71443,22.71209,-0.00235
3.22206,22.72264,22.72023,-0.00241
3.22296,22.73084,22.72838,-0.00246
3.22386,22.73904,22.73653,-0.00251
3.22477,22.74725,22.74469,-0.00256
3.22567,22.75545,22.75285,-0.00260
3.22658,22.76365,22.76101,-0.00264
3.22748,22.77185,22.76917,-0.00268
3.22839,22.78006,22.77734,-0.00272
3.22929,22.78826,22.78550,-0.00276
3.23019,22.79646,22.79367,-0.00280
3.23110,22.80467,22.80184,-0.00283
3.23200,22.81287,22.81001,-0.00286
3.23291,22.82107,22.81819,-0.00288
3.23381,22.82928,22.82637,-0.00291
3.23472,22.83748,22.83455,-0.00293
3.23562,22.84568,22.84273,-0.00295
3.23653,22.85389,22.85092,-0.00297
3.23743,22.86209,22.85911,-0.00298
3.23833,22.87029,22.86730,-0.00299
3.23924,22.87849,22.87549,-0.00300
3.24014,22.88670,22.88368,-0.00301
3.24105,22.89490,22.89188,-0.00302
3.24195,22.90310,22.90008,-0.00302
3.24286,22.91131,22.90828,-0.00303
3.24376,22.91951,22.91648,-0.00302
3.24466,22.92771,22.92469,-0.00302
3.24557,22.93591,22.93290,-0.00301
3.24647,22.94412,22.94112,-0.00300
3.24738,22.95232,22.94933,-0.00299
3.24828,22.96052,22.95754,-0.00298
3.24919,22.96873,22.96576,-0.00296
3.25009,22.97693,22.97398,-0.00294
3.25099,22.98513,22.98220,-0.00293
3.25190,22.99333,22.99043,-0.00290
3.25280,23.00154,22.99866,-0.00288
3.25371,23.00974,23.00689,-0.00285
3.25461,23.01794,23.01513,-0.00282
3.25552,23.02615,23.02336,-0.00279
3.25642,23.03435,23.03159,-0.00276
3.25732,23.04255,23.03984,-0.00272
3.25823,23.05076,23.04808,-0.00268
3.25913,23.05896,23.05632,-0.00264
3.26004,23.06716,23.06457,-0.00259
3.26094,23.07537,23.07282,-0.00254
3.26185,23.08357,23.08107,-0.00249
3.26275,23.09177,23.08933,-0.00245
3.26365,23.09998,23.09759,-0.00239
3.26456,23.10818,23.10585,-0.00233
3.26546,23.11638,23.11411,-0.00227
3.26637,23.12458,23.12237,-0.00221
3.26727,23.13279,23.13064,-0.00215
3.26818,23.14099,23.13891,-0.00208
3.26908,23.14919,23.14718,-0.00201
3.26998,23.15740,23.15545,-0.00194
3.27089,23.16560,23.16373,-0.00187
3.27179,23.17380,23.17201,-0.00179
3.27270,23.18200,23.18029,-0.00171
3.27360,23.19021,23.18858,-0.00163
3.27451,23.19841,23.19686,-0.00155
3.27541,23.20661,23.20515,-0.00146
3.27631,23.21482,23.21344,-0.00137
3.27722,23.22302,23.22173,-0.00128
3.27812,23.23122,23.23003,-0.00119
3.27903,23.23943,23.23833,-0.00109
3.27993,23.24763,23.24663,-0.00100
3.28084,23.25583,23.25494,-0.00089
3.28174,23.26403,23.26324,-0.00079
3.28264,23.27224,23.27155,-0.00069
3.28355,23.28044,23.27986,-0.00058
3.28445,23.28864,23.28818,-0.00047
3.28536,23.29684,23.29649,-0.00035
3.28626,23.30505,23.30481,-0.00024
3.28717,23.31325,23.31313,-0.00012
3.28807,23.32146,23.32145,-0.00000
3.28897,23.32991,23.32978,-0.00013
3.28988,23.33837,23.33811,-0.00026
3.29078,23.34682,23.34644,-0.00038
3.29169,23.35528,23.35477,-0.00050
3.29259,23.36374,23.36311,-0.00063
3.29350,23.37219,23.37144,-0.00074
3.29440,23.38065,23.37979,-0.00085
3.29531,23.38910,23.38813,-0.00097
3.29621,23.39756,23.39648,-0.00108
3.29711,23.40601,23.40483,-0.00118
3.29802,23.41447,23.41318,-0.00129
3.29892,23.42292,23.42153,-0.00139
3.29983,23.43138,23.42989,-0.00149
3.30073,23.43984,23.43825,-0.00159
3.30164,23.44829,23.44661,-0.00168
3.30254,23.45675,23.45498,-0.00177
3.30344,23.46520,23.46334,-0.00187
3.30435,23.47366,23.47171,-0.00195
3.30525,23.48211,23.48008,-0.00204
3.30616,23.49057,23.48846,-0.00211
3.30706,23.49903,23.49683,-0.00220
3.30797,23.50748,23.50521,-0.00227
3.30887,23.51594,23.51359,-0.00235
3.30977,23.52439,23.52197,-0.00242
3.31068,23.53285,23.53036,-0.00248
3.31158,23.54131,23.53875,-0.00255
3.31249,23.54976,23.54715,-0.00262
3.31339,23.55822,23.55554,-0.00268
3.31430,23.56667,23.56393,-0.00274
3.31520,23.57513,23.57233,-0.00280
3.31610,23.58359,23.58074,-0.00285
3.31701,23.59204,23.58915,-0.00290
3.31791,23.60049,23.59755,-0.00294
3.31882,23.60895,23.60596,-0.00299
3.31972,23.61741,23.61438,-0.00303
3.32063,23.62587,23.62279,-0.00307
3.32153,23.63432,23.63121,-0.00311
3.32243,23.64277,23.63962,-0.00315
3.32334,23.65123,23.64805,-0.00318
3.32424,23.65969,23.65648,-0.00321
3.32515,23.66814,23.66491,-0.00324
3.32605,23.67660,23.67334,-0.00326
3.32696,23.68505,23.68177,-0.00328
3.32786,23.69351,23.69021,-0.00330
3.32876,23.70197,23.69864,-0.00332
3.32967,23.71042,23.70708,-0.00333
3.33057,23.71888,23.71553,-0.00335
3.33148,23.72733,23.72398,-0.00335
3.33238,23.73579,23.73243,-0.00336
3.33329,23.74425,23.74088,-0.00337
3.33419,23.75270,23.74933,-0.00337
3.33509,23.76116,23.75779,-0.00337
3.33600,23.76961,23.76625,-0.00336
3.33690,23.77807,23.77472,-0.00335
3.33781,23.78652,23.78318,-0.00335
3.33871,23.79498,23.79165,-0.00333
3.33962,23.80344,23.80011,-0.00332
3.34052,23.81189,23.80859,-0.00331
3.34143,23.82035,23.81707,-0.00328
3.34233,23.82880,23.82554,-0.00326
3.34323,23.83726,23.83402,-0.00324
3.34414,23.84571,23.84251,-0.00321
3.34504,23.85417,23.85099,-0.00318
3.34595,23.86263,23.85948,-0.00314
3.34685,23.87108,23.86797,-0.00311
3.34776,23.87954,23.87647,-0.00307
3.34866,23.88799,23.88497,-0.00303
3.34956,23.89645,23.89347,-0.00298
3.35047,23.90490,23.90197,-0.00293
3.35137,23.91336,23.91047,-0.00289
3.35228,23.92182,23.91898,-0.00283
3.35318,23.93027,23.92749,-0.00278
3.35409,23.93873,23.93601,-0.00272
3.35499,23.94718,23.94452,-0.00266
3.35589,23.95564,23.95304,-0.00260
3.35680,23.96410,23.96156,-0.00253
3.35770,23.97255,23.97009,-0.00246
3.35861,23.98101,23.97861,-0.00239
3.35951,23.98946,23.98714,-0.00232
3.36042,23.99792,23.99567,-0.00224
3.36132,24.00638,24.00421,-0.00216
3.36222,24.01483,24.01275,-0.00208
3.36313,24.02329,24.02129,-0.00200
3.36403,24.03174,24.02983,-0.00191
3.36494,24.04020,24.03838,-0.00182
3.36584,24.04865,24.04693,-0.00173
3.36675,24.05711,24.05548,-0.00163
3.36765,24.06556,24.06403,-0.00153
3.36855,24.07402,24.07259,-0.00143
3.36946,24.08248,24.08115,-0.00132
3.37036,24.09093,24.08971,-0.00122
3.37127,24.09939,24.09828,-0.00111
3.37217,24.10784,24.10685,-0.00100
3.37308,24.11630,24.11542,-0.00088
3.37398,24.12476,24.12399,-0.00077
3.37488,24.13321,24.13256,-0.00065
3.37579,24.14167,24.14115,-0.00052
3.37669,24.15012,24.14973,-0.00039
3.37760,24.15858,24.15831,-0.00027
3.37850,24.16704,24.16690,-0.00013
3.37941,24.17549,24.17549,0.00000
3.38031,24.18423,24.18409,-0.00014
3.38121,24.19297,24.19268,-0.00029
3.38212,24.20171,24.20128,-0.00043
3.38302,24.21044,24.20988,-0.00056
3.38393,24.21918,24.21849,-0.00070
3.38483,24.22792,24.22709,-0.00083
3.38574,24.23666,24.23570,-0.00096
3.38664,24.24540,24.24432,-0.00108
3.38754,24.25414,24.25293,-0.00121
3.38845,24.26287,24.26155,-0.00133
3.38935,24.27161,24.27017,-0.00144
3.39026,24.28035,24.27879,-0.00156
3.39116,24.28909,24.28742,-0.00167
3.39207,24.29783,24.29605,-0.00178
3.39297,24.30657,24.30468,-0.00188
3.39387,24.31530,24.31332,-0.00198
3.39478,24.32405,24.32196,-0.00208
3.39568,24.33278,24.33060,-0.00218
3.39659,24.34152,24.33924,-0.00228
3.39749,24.35026,24.34789,-0.00237
3.39840,24.35900,24.35654,-0.00245
3.39930,24.36773,24.36519,-0.00254
3.40021,24.37647,24.37385,-0.00262
3.40111,24.38521,24.38251,-0.00270
3.40201,24.39395,24.39117,-0.00278
3.40292,24.40269,24.39983,-0.00286
3.40382,24.41142,24.40849,-0.00293
3.40473,24.42016,24.41717,-0.00300
3.40563,24.42891,24.42584,-0.00307
3.40654,24.43764,24.43452,-0.00312
3.40744,24.44638,24.44319,-0.00319
3.40834,24.45512,24.45187,-0.00325
3.40925,24.46386,24.46056,-0.00330
3.41015,24.47260,24.46925,-0.00335
3.41106,24.48133,24.47794,-0.00340
3.41196,24.49007,24.48663,-0.00344
3.41287,24.49881,24.49532,-0.00348
3.41377,24.50755,24.50402,-0.00352
3.41467,24.51628,24.51272,-0.00356
3.41558,24.52502,24.52143,-0.00360
3.41648,24.53376,24.53013,-0.00363
3.41739,24.54250,24.53885,-0.00365
3.41829,24.55124,24.54757,-0.00367
3.41920,24.55998,24.55627,-0.00370
3.42010,24.56871,24.56499,-0.00372
3.42100,24.57746,24.57372,-0.00374
3.42191,24.58619,24.58244,-0.00375
3.42281,24.59493,24.59117,-0.00376
3.42372,24.60367,24.59990,-0.00377
3.42462,24.61241,24.60863,-0.00377
3.42553,24.62114,24.61737,-0.00377
3.42643,24.62989,24.62611,-0.00377
3.42733,24.63862,24.63486,-0.00377
3.42824,24.64736,24.64360,-0.00376
3.42914,24.65610,24.65235,-0.00375
3.43005,24.66484,24.66110,-0.00373
3.43095,24.67358,24.66986,-0.00372
3.43186,24.68231,24.67862,-0.00370
3.43276,24.69105,24.68737,-0.00368
3.43366,24.69979,24.69614,-0.00365
3.43457,24.70853,24.70491,-0.00362
3.43547,24.71727,24.71368,-0.00359
3.43638,24.72600,24.72245,-0.00356
3.43728,24.73475,24.73122,-0.00352
3.43819,24.74348,24.74001,-0.00348
3.43909,24.75222,24.74878,-0.00344
3.43999,24.76096,24.75756,-0.00339
3.44090,24.76970,24.76635,-0.00334
3.44180,24.77844,24.77515,-0.00329
3.44271,24.78717,24.78394,-0.00323
3.44361,24.79591,24.79274,-0.00317
3.44452,24.80465,24.80154,-0.00311
3.44542,24.81339,24.81034,-0.00305
3.44632,24.82213,24.81915,-0.00298
3.44723,24.83087,24.82796,-0.00291
3.44813,24.83960,24.83677,-0.00284
3.44904,24.84834,24.84558,-0.00276
3.44994,24.85708,24.85440,-0.00268
3.45085,24.86582,24.86322,-0.00260
3.45175,24.87456,24.87204,-0.00251
3.45266,24.88329,24.88087,-0.00242
3.45356,24.89203,24.88970,-0.00233
3.45446,24.90077,24.89854,-0.00224
3.45537,24.90951,24.90737,-0.00214
3.45627,24.91825,24.91621,-0.00204
3.45718,24.92698,24.92505,-0.00194
3.45808,24.93573,24.93390,-0.00183
3.45899,24.94446,24.94275,-0.00171
3.45989,24.95320,24.95160,-0.00160
3.46079,24.96194,24.96046,-0.00148
3.46170,24.97068,24.96931,-0.00137
3.46260,24.97942,24.97818,-0.00124
3.46351,24.98816,24.98704,-0.00112
3.46441,24.99689,24.99590,-0.00099
3.46532,25.00563,25.00478,-0.00085
3.46622,25.01437,25.01365,-0.00072
3.46712,25.02311,25.02253,-0.00058
3.46803,25.03185,25.03141,-0.00044
3.46893,25.04058,25.04029,-0.00029
3.46984,25.04932,25.04917,-0.00015
3.47074,25.05806,25.05806,0.00000
3.47165,25.06712,25.06696,-0.00016
3.47255,25.07617,25.07585,-0.00032
3.47345,25.08523,25.08475,-0.00048
3.47436,25.09428,25.09365,-0.00063
3.47526,25.10334,25.10255,-0.00079
3.47617,25.11240,25.11147,-0.00093
3.47707,25.12145,25.12038,-0.00108
3.47798,25.13051,25.12929,-0.00121
3.47888,25.13956,25.13821,-0.00135
3.47978,25.14862,25.14713,-0.00149
3.48069,25.15768,25.15606,-0.00162
3.48159,25.16673,25.16498,-0.00175
3.48250,25.17579,25.17391,-0.00188
3.48340,25.18484,25.18284,-0.00200
3.48431,25.19390,25.19178,-0.00212
3.48521,25.20295,25.20072,-0.00223
3.48611,25.21201,25.20966,-0.00235
3.48702,25.22107,25.21861,-0.00245
3.48792,25.23012,25.22755,-0.00257
3.48883,25.23918,25.23652,-0.00267
3.48973,25.24823,25.24547,-0.00277
3.49064,25.25729,25.25443,-0.00286
3.49154,25.26635,25.26339,-0.00296
3.49244,25.27540,25.27236,-0.00305
3.49335,25.28446,25.28132,-0.00313
3.49425,25.29351,25.29030,-0.00321
3.49516,25.30257,25.29927,-0.00330
3.49606,25.31163,25.30825,-0.00338
3.49697,25.32068,25.31723,-0.00345
3.49787,25.32974,25.32621,-0.00352
3.49877,25.33879,25.33520,-0.00359
3.49968,25.34785,25.34420,-0.00365
3.50058,25.35691,25.35319,-0.00372
3.50149,25.36596,25.36219,-0.00377
3.50239,25.37502,25.37119,-0.00383
3.50330,25.38407,25.38019,-0.00388
3.50420,25.39313,25.38920,-0.00393
3.50511,25.40219,25.39822,-0.00397
3.50601,25.41124,25.40723,-0.00401
3.50691,25.42030,25.41624,-0.00405
3.50782,25.42935,25.42527,-0.00409
3.50872,25.43841,25.43430,-0.00411
3.50963,25.44746,25.44332,-0.00414
3.51053,25.45652,25.45235,-0.00417
3.51144,25.46558,25.46139,-0.00419
3.51234,25.47463,25.47042,-0.00421
3.51324,25.48369,25.47946,-0.00423
3.51415,25.49274,25.48851,-0.00424
3.51505,25.50180,25.49755,-0.00425
3.51596,25.51086,25.50661,-0.00425
3.51686,25.51991,25.51566,-0.00425
3.51777,25.52896,25.52472,-0.00425
3.51867,25.53802,25.53378,-0.00424
3.51957,25.54708,25.54284,-0.00424
3.52048,25.55614,25.55191,-0.00423
3.52138,25.56519,25.56098,-0.00421
3.52229,25.57425,25.57005,-0.00419
3.52319,25.58330,25.57913,-0.00417
3.52410,25.59236,25.58821,-0.00415
3.52500,25.60141,25.59730,-0.00412
3.52590,25.61047,25.60638,-0.00409
3.52681,25.61953,25.61547,-0.00405
3.52771,25.62858,25.62457,-0.00401
3.52862,25.63764,25.63367,-0.00397
3.52952,25.64669,25.64277,-0.00393
3.53043,25.65575,25.65187,-0.00387
3.53133,25.66481,25.66098,-0.00382
3.53223,25.67386,25.67009,-0.00377
3.53314,25.68292,25.67921,-0.00371
3.53404,25.69197,25.68832,-0.00365
3.53495,25.70103,25.69744,-0.00358
3.53585,25.71008,25.70657,-0.00351
3.53676,25.71914,25.71570,-0.00344
3.53766,25.72820,25.72483,-0.00336
3.53856,25.73725,25.73397,-0.00328
3.53947,25.74631,25.74311,-0.00320
3.54037,25.75537,25.75225,-0.00311
3.54128,25.76442,25.76139,-0.00303
3.54218,25.77348,25.77055,-0.00293
3.54309,25.78253,25.77970,-0.00283
3.54399,25.79159,25.78885,-0.00274
3.54489,25.80064,25.79801,-0.00263
3.54580,25.80970,25.80718,-0.00252
3.54670,25.81875,25.81634,-0.00241
3.54761,25.82781,25.82552,-0.00230
3.54851,25.83687,25.83469,-0.00218
3.54942,25.84592,25.84386,-0.00206
3.55032,25.85498,25.85304,-0.00194
3.55122,25.86403,25.86223,-0.00180
3.55213,25.87309,25.87141,-0.00168
3.55303,25.88215,25.88061,-0.00154
3.55394,25.89120,25.88980,-0.00140
3.55484,25.90026,25.89900,-0.00126
3.55575,25.90931,25.90820,-0.00111
3.55665,25.91837,25.91740,-0.00097
3.55756,25.92743,25.92662,-0.00081
3.55846,25.93648,25.93583,-0.00066
3.55936,25.94554,25.94504,-0.00050
3.56027,25.95459,25.95426,-0.00033
3.56117,25.96365,25.96348,-0.00017
3.56208,25.97271,25.97271,0.00000
3.56298,25.98212,25.98194,-0.00018
3.56389,25.99154,25.99117,-0.00037
3.56479,26.00095,26.00041,-0.00054
3.56569,26.01037,26.00965,-0.00072
3.56660,26.01978,26.01889,-0.00089
3.56750,26.02920,26.02814,-0.00105
3.56841,26.03861,26.03739,-0.00122
3.56931,26.04803,26.04665,-0.00138
3.57022,26.05744,26.05590,-0.00154
3.57112,26.06686,26.06517,-0.00169
3.57202,26.07627,26.07443,-0.00184
3.57293,26.08569,26.08370,-0.00198
3.57383,26.09511,26.09297,-0.00213
3.57474,26.10452,26.10225,-0.00227
3.57564,26.11393,26.11153,-0.00241
3.57655,26.12335,26.12081,-0.00254
3.57745,26.13276,26.13010,-0.00266
3.57835,26.14218,26.13939,-0.00279
3.57926,26.15160,26.14869,-0.00291
3.58016,26.16101,26.15799,-0.00302
3.58107,26.17042,26.16728,-0.00314
3.58197,26.17984,26.17659,-0.00325
3.58288,26.18926,26.18590,-0.00336
3.58378,26.19867,26.19521,-0.00346
3.58468,26.20809,26.20453,-0.00356
3.58559,26.21750,26.21385,-0.00365
3.58649,26.22692,26.22317,-0.00374
3.58740,26.23633,26.23249,-0.00384
3.58830,26.24574,26.24183,-0.00392
3.58921,26.25516,26.25116,-0.00400
3.59011,26.26458,26.26051,-0.00407
3.59101,26.27399,26.26985,-0.00414
3.59192,26.28341,26.27919,-0.00422
3.59282,26.29282,26.28854,-0.00428
3.59373,26.30224,26.29789,-0.00435
3.59463,26.31166,26.30725,-0.00441
3.59554,26.32107,26.31660,-0.00446
3.59644,26.33048,26.32597,-0.00451
3.59734,26.33990,26.33534,-0.00456
3.59825,26.34931,26.34472,-0.00460
3.59915,26.35873,26.35409,-0.00464
3.60006,26.36814,26.36347,-0.00467
3.60096,26.37756,26.37285,-0.00471
3.60187,26.38697,26.38224,-0.00474
3.60277,26.39639,26.39163,-0.00476
3.60367,26.40580,26.40102,-0.00478
3.60458,26.41522,26.41042,-0.00480
3.60548,26.42464,26.41982,-0.00481
3.60639,26.43405,26.42923,-0.00483
3.60729,26.44347,26.43864,-0.00483
3.60820,26.45288,26.44805,-0.00483
3.60910,26.46230,26.45747,-0.00483
3.61001,26.47171,26.46689,-0.00482
3.61091,26.48113,26.47631,-0.00482
3.61181,26.49054,26.48574,-0.00480
3.61272,26.49995,26.49517,-0.00478
3.61362,26.50937,26.50461,-0.00476
3.61453,26.51879,26.51405,-0.00474
3.61543,26.52820,26.52349,-0.00471
3.61634,26.53762,26.53294,-0.00468
3.61724,26.54703,26.54239,-0.00464
3.61814,26.55645,26.55184,-0.00461
3.61905,26.56586,26.56130,-0.00456
3.61995,26.57528,26.57076,-0.00451
3.62086,26.58469,26.58023,-0.00446
3.62176,26.59411,26.58970,-0.00441
3.62267,26.60352,26.59918,-0.00434
3.62357,26.61294,26.60865,-0.00429
3.62447,26.62235,26.61813,-0.00422
3.62538,26.63177,26.62762,-0.00415
3.62628,26.64118,26.63712,-0.00407
3.62719,26.65060,26.64661,-0.00399
3.62809,26.66001,26.65611,-0.00391
3.62900,26.66943,26.66560,-0.00383
3.62990,26.67884,26.67511,-0.00373
3.63080,26.68826,26.68462,-0.00364
3.63171,26.69768,26.69413,-0.00354
3.63261,26.70709,26.70365,-0.00344
3.63352,26.71651,26.71317,-0.00333
3.63442,26.72592,26.72270,-0.00322
3.63533,26.73533,26.73223,-0.00311
3.63623,26.74475,26.74175,-0.00300
3.63713,26.75417,26.75129,-0.00287
3.63804,26.76358,26.76083,-0.00275
3.63894,26.77299,26.77038,-0.00262
3.63985,26.78241,26.77993,-0.00248
3.64075,26.79182,26.78948,-0.00234
3.64166,26.80124,26.79904,-0.00220
3.64256,26.81066,26.80860,-0.00206
3.64346,26.82007,26.81816,-0.00191
3.64437,26.82948,26.82773,-0.00176
3.64527,26.83890,26.83730,-0.00160
3.64618,26.84832,26.84688,-0.00144
3.64708,26.85773,26.85646,-0.00127
3.64799,26.86715,26.86605,-0.00110
3.64889,26.87656,26.87563,-0.00093
3.64979,26.88598,26.88523,-0.00075
3.65070,26.89539,26.89482,-0.00057
3.65160,26.90481,26.90443,-0.00038
3.65251,26.91422,26.91403,-0.00019
3.65341,26.92364,26.92364,-0.00000
3.65432,26.93346,26.93325,-0.00021
3.65522,26.94329,26.94287,-0.00042
3.65612,26.95311,26.95249,-0.00063
3.65703,26.96294,26.96211,-0.00083
3.65793,26.97276,26.97174,-0.00102
3.65884,26.98259,26.98138,-0.00121
3.65974,26.99241,26.99101,-0.00140
3.66065,27.00223,27.00066,-0.00158
3.66155,27.01206,27.01030,-0.00176
3.66245,27.02188,27.01995,-0.00194
3.66336,27.03171,27.02961,-0.00211
3.66426,27.04154,27.03926,-0.00228
3.66517,27.05136,27.04892,-0.00244
3.66607,27.06118,27.05859,-0.00260
3.66698,27.07101,27.06826,-0.00275
3.66788,27.08084,27.07793,-0.00290
3.66879,27.09066,27.08761,-0.00305
3.66969,27.10048,27.09729,-0.00319
3.67059,27.11031,27.10698,-0.00333
3.67150,27.12013,27.11667,-0.00346
3.67240,27.12996,27.12636,-0.00360
3.67331,27.13978,27.13606,-0.00372
3.67421,27.14961,27.14576,-0.00385
3.67512,27.15943,27.15547,-0.00396
3.67602,27.16926,27.16518,-0.00407
3.67692,27.17908,27.17490,-0.00418
3.67783,27.18890,27.18462,-0.00429
3.67873,27.19873,27.19434,-0.00439
3.67964,27.20856,27.20407,-0.00449
3.68054,27.21838,27.21381,-0.00457
3.68145,27.22820,27.22354,-0.00466
3.68235,27.23803,27.23328,-0.00475
3.68325,27.24785,27.24303,-0.00483
3.68416,27.25768,27.25278,-0.00490
3.68506,27.26750,27.26253,-0.00498
3.68597,27.27733,27.27229,-0.00504
3.68687,27.28715,27.28205,-0.00510
3.68778,27.29698,27.29181,-0.00516
3.68868,27.30680,27.30159,-0.00521
3.68958,27.31663,27.31136,-0.00527
3.69049,27.32645,27.32114,-0.00531
3.69139,27.33628,27.33093,-0.00535
3.69230,27.34610,27.34071,-0.00539
3.69320,27.35592,27.35051,-0.00542
3.69411,27.36575,27.36029,-0.00545
3.69501,27.37558,27.37010,-0.00547
3.69591,27.38540,27.37991,-0.00549
3.69682,27.39523,27.38972,-0.00551
3.69772,27.40504,27.39953,-0.00552
3.69863,27.41487,27.40934,-0.00553
3.69953,27.42470,27.41917,-0.00553
3.70044,27.43452,27.42900,-0.00553
3.70134,27.44435,27.43883,-0.00552
3.70224,27.45417,27.44866,-0.00551
3.70315,27.46400,27.45850,-0.00550
3.70405,27.47382,27.46834,-0.00548
3.70496,27.48365,27.47819,-0.00546
3.70586,27.49347,27.48804,-0.00542
3.70677,27.50329,27.49790,-0.00539
3.70767,27.51312,27.50776,-0.00536
3.70857,27.52295,27.51763,-0.00532
3.70948,27.53277,27.52750,-0.00527
3.71038,27.54259,27.53737,-0.00522
3.71129,27.55242,27.54725,-0.00517
3.71219,27.56224,27.55714,-0.00511
3.71310,27.57207,27.56702,-0.00504
3.71400,27.58189,27.57692,-0.00497
