chi_0,chi
-0.35574,-4821.65234
-0.35554,-4821.29883
-0.35534,-4820.94482
-0.35514,-4820.59082
-0.35494,-4820.23633
-0.35474,-4819.88232
-0.35454,-4819.52783
-0.35434,-4819.17285
-0.35414,-4818.81738
-0.35394,-4818.46289
-0.35374,-4818.10742
-0.35354,-4817.75195
-0.35334,-4817.39648
-0.35314,-4817.04053
-0.35294,-4816.68457
-0.35274,-4816.32812
-0.35254,-4815.97168
-0.35234,-4815.61523
-0.35214,-4815.25830
-0.35194,-4814.90137
-0.35174,-4814.54443
-0.35154,-4814.18652
-0.35134,-4813.82959
-0.35114,-4813.47168
-0.35094,-4813.11377
-0.35074,-4812.75586
-0.35054,-4812.39746
-0.35034,-4812.03906
-0.35014,-4811.68066
-0.34993,-4811.32178
-0.34973,-4810.96289
-0.34953,-4810.60352
-0.34933,-4810.24414
-0.34913,-4809.88477
-0.34893,-4809.52539
-0.34873,-4809.16504
-0.34853,-4808.80518
-0.34833,-4808.44482
-0.34813,-4808.08447
-0.34793,-4807.72363
-0.34773,-4807.36279
-0.34753,-4807.00146
-0.34733,-4806.64062
-0.34713,-4806.27930
-0.34693,-4805.91797
-0.34673,-4805.55566
-0.34653,-4805.19385
-0.34633,-4804.83203
-0.34613,-4804.46973
-0.34593,-4804.10693
-0.34573,-4803.74414
-0.34553,-4803.38135
-0.34533,-4803.01855
-0.34513,-4802.65479
-0.34493,-4802.29199
-0.34473,-4801.92822
-0.34453,-4801.56445
-0.34433,-4801.20020
-0.34413,-4800.83594
-0.34393,-4800.47168
-0.34373,-4800.10742
-0.34353,-4799.74219
-0.34333,-4799.37793
-0.34313,-4799.01221
-0.34293,-4798.64697
-0.34273,-4798.28174
-0.34253,-4797.91602
-0.34233,-4797.55029
-0.34213,-4797.18408
-0.34193,-4796.81787
-0.34173,-4796.45117
-0.34153,-4796.08496
-0.34133,-4795.71777
-0.34113,-4795.35107
-0.34093,-4794.98389
-0.34073,-4794.61621
-0.34053,-4794.24902
-0.34033,-4793.88135
-0.34013,-4793.51318
-0.33993,-4793.14502
-0.33973,-4792.77686
-0.33953,-4792.40820
-0.33933,-4792.04004
-0.33913,-4791.67090
-0.33893,-4791.30176
-0.33873,-4790.93262
-0.33853,-4790.56348
-0.33833,-4790.19336
-0.33813,-4789.82373
-0.33793,-4789.45361
-0.33773,-4789.08350
-0.33753,-4788.71289
-0.33733,-4788.34229
-0.33713,-4787.97168
-0.33693,-4787.60059
-0.33673,-4787.22949
-0.33653,-4786.85840
-0.33633,-4786.48682
-0.33613,-4786.11475
-0.33593,-4785.74316
-0.33573,-4785.37109
-0.33553,-4784.99902
-0.33533,-4784.62598
-0.33513,-4784.25342
-0.33493,-4783.88086
-0.33473,-4783.50781
-0.33453,-4783.13477
-0.33433,-4782.76074
-0.33413,-4782.38721
-0.33393,-4782.01367
-0.33373,-4781.63965
-0.33353,-4781.26562
-0.33333,-4780.89062
-0.33313,-4780.51660
-0.33293,-4780.14160
-0.33273,-4779.76660
-0.33253,-4779.39160
-0.33233,-4779.01611
-0.33213,-4778.64062
-0.33193,-4778.26465
-0.33173,-4777.88867
-0.33153,-4777.51270
-0.33133,-4777.13623
-0.33113,-4776.75977
-0.33093,-4776.38330
-0.33073,-4776.00586
-0.33053,-4775.62891
-0.33033,-4775.25195
-0.33013,-4774.87451
-0.32993,-4774.49658
-0.32973,-4774.11865
-0.32953,-4773.74072
-0.32933,-4773.36279
-0.32913,-4772.98389
-0.32893,-4772.60547
-0.32873,-4772.22656
-0.32853,-4771.84766
-0.32833,-4771.46826
-0.32813,-4771.08887
-0.32793,-4770.70898
-0.32773,-4770.32959
-0.32753,-4769.94971
-0.32733,-4769.56934
-0.32713,-4769.18896
-0.32693,-4768.80811
-0.32673,-4768.42773
-0.32653,-4768.04688
-0.32633,-4767.66553
-0.32613,-4767.28369
-0.32593,-4766.90234
-0.32573,-4766.52051
-0.32553,-4766.13867
-0.32533,-4765.75635
-0.32513,-4765.37402
-0.32493,-4764.99170
-0.32473,-4764.60889
-0.32453,-4764.22559
-0.32433,-4763.84277
-0.32413,-4763.45947
-0.32393,-4763.07617
-0.32373,-4762.69238
-0.32353,-4762.30811
-0.32333,-4761.92432
-0.32313,-4761.54004
-0.32293,-4761.15527
-0.32273,-4760.77051
-0.32253,-4760.38574
-0.32233,-4760.00098
-0.32213,-4759.61523
-0.32193,-4759.22949
-0.32173,-4758.84375
-0.32153,-4758.45801
-0.32133,-4758.07227
-0.32113,-4757.68604
-0.32093,-4757.29932
-0.32073,-4756.91260
-0.32053,-4756.52588
-0.32033,-4756.13867
-0.32013,-4755.75146
-0.31993,-4755.36426
-0.31973,-4754.97607
-0.31953,-4754.58838
-0.31933,-4754.20020
-0.31913,-4753.81201
-0.31893,-4753.42383
-0.31873,-4753.03467
-0.31853,-4752.64600
-0.31833,-4752.25684
-0.31813,-4751.86768
-0.31793,-4751.47803
-0.31773,-4751.08838
-0.31753,-4750.69873
-0.31733,-4750.30859
-0.31713,-4749.91797
-0.31693,-4749.52783
-0.31673,-4749.13721
-0.31653,-4748.74609
-0.31633,-4748.35498
-0.31613,-4747.96387
-0.31593,-4747.57227
-0.31573,-4747.18066
-0.31553,-4746.78906
-0.31533,-4746.39648
-0.31513,-4746.00439
-0.31493,-4745.61182
-0.31473,-4745.21924
-0.31453,-4744.82617
-0.31433,-4744.43311
-0.31413,-4744.04004
-0.31393,-4743.64648
-0.31373,-4743.25293
-0.31353,-4742.85889
-0.31333,-4742.46484
-0.31313,-4742.07031
-0.31293,-4741.67578
-0.31273,-4741.28125
-0.31253,-4740.88623
-0.31233,-4740.49121
-0.31213,-4740.09619
-0.31193,-4739.70020
-0.31173,-4739.30469
-0.31153,-4738.90869
-0.31133,-4738.51270
-0.31113,-4738.11621
-0.31093,-4737.71973
-0.31073,-4737.32324
-0.31053,-4736.92627
-0.31033,-4736.52930
-0.31013,-4736.13184
-0.30993,-4735.73389
-0.30973,-4735.33594
-0.30953,-4734.93848
-0.30933,-4734.54053
-0.30913,-4734.14160
-0.30893,-4733.74316
-0.30873,-4733.34473
-0.30853,-4732.94580
-0.30833,-4732.54639
-0.30813,-4732.14697
-0.30793,-4731.74707
-0.30773,-4731.34766
-0.30753,-4730.94775
-0.30733,-4730.54736
-0.30713,-4730.14697
-0.30693,-4729.74609
-0.30673,-4729.34570
-0.30653,-4728.94434
-0.30633,-4728.54346
-0.30613,-4728.14209
-0.30593,-4727.74023
-0.30573,-4727.33838
-0.30553,-4726.93604
-0.30533,-4726.53418
-0.30513,-4726.13184
-0.30493,-4725.72900
-0.30473,-4725.32617
-0.30453,-4724.92285
-0.30433,-4724.51953
-0.30413,-4724.11621
-0.30393,-4723.71289
-0.30373,-4723.30859
-0.30353,-4722.90430
-0.30333,-4722.50000
-0.30313,-4722.09570
-0.30293,-4721.69092
-0.30273,-4721.28564
-0.30253,-4720.88037
-0.30233,-4720.47559
-0.30213,-4720.06982
-0.30193,-4719.66406
-0.30173,-4719.25781
-0.30153,-4718.85156
-0.30133,-4718.44531
-0.30113,-4718.03857
-0.30093,-4717.63184
-0.30073,-4717.22461
-0.30053,-4716.81738
-0.30033,-4716.41016
-0.30013,-4716.00244
-0.29993,-4715.59473
-0.29973,-4715.18652
-0.29953,-4714.77832
-0.29933,-4714.36963
-0.29913,-4713.96094
-0.29893,-4713.55225
-0.29873,-4713.14307
-0.29853,-4712.73340
-0.29833,-4712.32422
-0.29813,-4711.91455
-0.29793,-4711.50439
-0.29773,-4711.09424
-0.29753,-4710.68359
-0.29733,-4710.27344
-0.29713,-4709.86230
-0.29693,-4709.45117
-0.29673,-4709.04004
-0.29653,-4708.62842
-0.29633,-4708.21680
-0.29613,-4707.80518
-0.29593,-4707.39307
-0.29573,-4706.98096
-0.29553,-4706.56836
-0.29533,-4706.15576
-0.29513,-4705.74268
-0.29493,-4705.32959
-0.29473,-4704.91602
-0.29453,-4704.50293
-0.29433,-4704.08887
-0.29413,-4703.67480
-0.29393,-4703.26074
-0.29373,-4702.84619
-0.29353,-4702.43164
-0.29333,-4702.01709
-0.29313,-4701.60156
-0.29293,-4701.18652
-0.29273,-4700.77100
-0.29253,-4700.35547
-0.29233,-4699.93945
-0.29213,-4699.52344
-0.29193,-4699.10693
-0.29173,-4698.69043
-0.29153,-4698.27393
-0.29133,-4697.85693
-0.29113,-4697.43945
-0.29093,-4697.02197
-0.29073,-4696.60449
-0.29053,-4696.18701
-0.29033,-4695.76855
-0.29013,-4695.35059
-0.28993,-4694.93213
-0.28973,-4694.51318
-0.28953,-4694.09473
-0.28933,-4693.67529
-0.28913,-4693.25586
-0.28893,-4692.83643
-0.28873,-4692.41699
-0.28853,-4691.99658
-0.28833,-4691.57666
-0.28813,-4691.15625
-0.28793,-4690.73535
-0.28773,-4690.31494
-0.28753,-4689.89355
-0.28733,-4689.47266
-0.28713,-4689.05078
-0.28693,-4688.62939
-0.28673,-4688.20752
-0.28653,-4687.78516
-0.28633,-4687.36279
-0.28613,-4686.94043
-0.28593,-4686.51758
-0.28573,-4686.09473
-0.28553,-4685.67139
-0.28533,-4685.24805
-0.28513,-4684.82422
-0.28493,-4684.40039
-0.28473,-4683.97656
-0.28453,-4683.55176
-0.28433,-4683.12744
-0.28413,-4682.70264
-0.28393,-4682.27783
-0.28373,-4681.85254
-0.28353,-4681.42725
-0.28333,-4681.00195
-0.28313,-4680.57617
-0.28293,-4680.14990
-0.28273,-4679.72363
-0.28253,-4679.29688
-0.28233,-4678.87012
-0.28213,-4678.44336
-0.28193,-4678.01660
-0.28173,-4677.58887
-0.28153,-4677.16113
-0.28133,-4676.73340
-0.28113,-4676.30566
-0.28093,-4675.87744
-0.28073,-4675.44873
-0.28053,-4675.02002
-0.28033,-4674.59131
-0.28013,-4674.16211
-0.27993,-4673.73291
-0.27973,-4673.30322
-0.27953,-4672.87354
-0.27933,-4672.44336
-0.27913,-4672.01318
-0.27893,-4671.58301
-0.27873,-4671.15234
-0.27853,-4670.72119
-0.27833,-4670.29004
-0.27813,-4669.85889
-0.27793,-4669.42773
-0.27773,-4668.99561
-0.27753,-4668.56348
-0.27733,-4668.13135
-0.27713,-4667.69922
-0.27693,-4667.26660
-0.27673,-4666.83350
-0.27653,-4666.40039
-0.27633,-4665.96680
-0.27613,-4665.53369
-0.27593,-4665.09961
-0.27573,-4664.66602
-0.27553,-4664.23145
-0.27533,-4663.79688
-0.27513,-4663.36230
-0.27493,-4662.92773
-0.27473,-4662.49268
-0.27453,-4662.05713
-0.27433,-4661.62158
-0.27413,-4661.18604
-0.27393,-4660.75000
-0.27373,-4660.31348
-0.27353,-4659.87744
-0.27333,-4659.44043
-0.27313,-4659.00391
-0.27293,-4658.56641
-0.27273,-4658.12939
-0.27253,-4657.69189
-0.27233,-4657.25391
-0.27213,-4656.81592
-0.27193,-4656.37793
-0.27173,-4655.93945
-0.27153,-4655.50049
-0.27133,-4655.06152
-0.27113,-4654.62256
-0.27093,-4654.18359
-0.27073,-4653.74365
-0.27053,-4653.30371
-0.27033,-4652.86377
-0.27013,-4652.42334
-0.26993,-4651.98340
-0.26973,-4651.54248
-0.26953,-4651.10156
-0.26933,-4650.66016
-0.26913,-4650.21875
-0.26893,-4649.77734
-0.26873,-4649.33545
-0.26853,-4648.89355
-0.26833,-4648.45117
-0.26813,-4648.00879
-0.26793,-4647.56592
-0.26773,-4647.12305
-0.26753,-4646.67969
-0.26733,-4646.23633
-0.26713,-4645.79297
-0.26693,-4645.34863
-0.26673,-4644.90430
-0.26653,-4644.45996
-0.26633,-4644.01562
-0.26613,-4643.57080
-0.26593,-4643.12598
-0.26573,-4642.68066
-0.26553,-4642.23486
-0.26533,-4641.78955
-0.26513,-4641.34375
-0.26493,-4640.89746
-0.26473,-4640.45068
-0.26453,-4640.00391
-0.26433,-4639.55762
-0.26413,-4639.11035
-0.26393,-4638.66309
-0.26373,-4638.21533
-0.26353,-4637.76758
-0.26333,-4637.31982
-0.26313,-4636.87158
-0.26293,-4636.42285
-0.26273,-4635.97412
-0.26253,-4635.52539
-0.26233,-4635.07617
-0.26213,-4634.62695
-0.26193,-4634.17725
-0.26173,-4633.72754
-0.26153,-4633.27734
-0.26133,-4632.82715
-0.26113,-4632.37646
-0.26093,-4631.92578
-0.26073,-4631.47461
-0.26053,-4631.02344
-0.26033,-4630.57227
-0.26013,-4630.12012
-0.25993,-4629.66846
-0.25973,-4629.21631
-0.25953,-4628.76416
-0.25933,-4628.31152
-0.25913,-4627.85840
-0.25893,-4627.40527
-0.25873,-4626.95215
-0.25853,-4626.49854
-0.25833,-4626.04443
-0.25813,-4625.59082
-0.25793,-4625.13672
-0.25773,-4624.68213
-0.25753,-4624.22705
-0.25733,-4623.77246
-0.25713,-4623.31738
-0.25693,-4622.86182
-0.25673,-4622.40625
-0.25653,-4621.95020
-0.25633,-4621.49414
-0.25613,-4621.03809
-0.25593,-4620.58105
-0.25573,-4620.12451
-0.25553,-4619.66699
-0.25533,-4619.20996
-0.25513,-4618.75244
-0.25493,-4618.29492
-0.25473,-4617.83691
-0.25453,-4617.37891
-0.25433,-4616.91992
-0.25413,-4616.46143
-0.25393,-4616.00244
-0.25373,-4615.54297
-0.25353,-4615.08398
-0.25333,-4614.62402
-0.25313,-4614.16455
-0.25293,-4613.70410
-0.25273,-4613.24414
-0.25253,-4612.78320
-0.25233,-4612.32227
-0.25213,-4611.86182
-0.25193,-4611.40039
-0.25173,-4610.93848
-0.25153,-4610.47705
-0.25133,-4610.01465
-0.25113,-4609.55273
-0.25093,-4609.09033
-0.25073,-4608.62744
-0.25053,-4608.16455
-0.25033,-4607.70117
-0.25012,-4607.23828
-0.24993,-4606.77441
-0.24972,-4606.31055
-0.24952,-4605.84619
-0.24932,-4605.38184
-0.24912,-4604.91699
-0.24892,-4604.45264
-0.24872,-4603.98730
-0.24852,-4603.52197
-0.24832,-4603.05664
-0.24812,-4602.59082
-0.24792,-4602.12451
-0.24772,-4601.65820
-0.24752,-4601.19189
-0.24732,-4600.72510
-0.24712,-4600.25830
-0.24692,-4599.79102
-0.24672,-4599.32324
-0.24652,-4598.85596
-0.24632,-4598.38770
-0.24612,-4597.91943
-0.24592,-4597.45117
-0.24572,-4596.98242
-0.24552,-4596.51367
-0.24532,-4596.04443
-0.24512,-4595.57520
-0.24492,-4595.10547
-0.24472,-4594.63525
-0.24452,-4594.16553
-0.24432,-4593.69482
-0.24412,-4593.22461
-0.24392,-4592.75342
-0.24372,-4592.28223
-0.24352,-4591.81104
-0.24332,-4591.33936
-0.24312,-4590.86768
-0.24292,-4590.39551
-0.24272,-4589.92334
-0.24252,-4589.45068
-0.24232,-4588.97754
-0.24212,-4588.50488
-0.24192,-4588.03174
-0.24172,-4587.55859
-0.24152,-4587.08447
-0.24132,-4586.61035
-0.24112,-4586.13623
-0.24092,-4585.66162
-0.24072,-4585.18701
-0.24052,-4584.71191
-0.24032,-4584.23682
-0.24012,-4583.76123
-0.23992,-4583.28564
-0.23972,-4582.80957
-0.23952,-4582.33350
-0.23932,-4581.85693
-0.23912,-4581.38086
-0.23892,-4580.90332
-0.23872,-4580.42627
-0.23852,-4579.94873
-0.23832,-4579.47119
-0.23812,-4578.99365
-0.23792,-4578.51514
-0.23772,-4578.03662
-0.23752,-4577.55811
-0.23732,-4577.07910
-0.23712,-4576.60059
-0.23692,-4576.12061
-0.23672,-4575.64111
-0.23652,-4575.16113
-0.23632,-4574.68115
-0.23612,-4574.20117
-0.23592,-4573.72021
-0.23572,-4573.23926
-0.23552,-4572.75830
-0.23532,-4572.27734
-0.23512,-4571.79541
-0.23492,-4571.31348
-0.23472,-4570.83105
-0.23452,-4570.34912
-0.23432,-4569.86670
-0.23412,-4569.38379
-0.23392,-4568.90039
-0.23372,-4568.41699
-0.23352,-4567.93359
-0.23332,-4567.45020
-0.23312,-4566.96582
-0.23292,-4566.48145
-0.23272,-4565.99707
-0.23252,-4565.51221
-0.23232,-4565.02686
-0.23212,-4564.54199
-0.23192,-4564.05615
-0.23172,-4563.57031
-0.23152,-4563.08398
-0.23132,-4562.59814
-0.23112,-4562.11133
-0.23092,-4561.62451
-0.23072,-4561.13770
-0.23052,-4560.65039
-0.23032,-4560.16260
-0.23012,-4559.67480
-0.22992,-4559.18701
-0.22972,-4558.69873
-0.22952,-4558.20996
-0.22932,-4557.72119
-0.22912,-4557.23242
-0.22892,-4556.74316
-0.22872,-4556.25342
-0.22852,-4555.76367
-0.22832,-4555.27344
-0.22812,-4554.78320
-0.22792,-4554.29248
-0.22772,-4553.80176
-0.22752,-4553.31055
-0.22732,-4552.81934
-0.22712,-4552.32764
-0.22692,-4551.83594
-0.22672,-4551.34375
-0.22652,-4550.85156
-0.22632,-4550.35889
-0.22612,-4549.86621
-0.22592,-4549.37305
-0.22572,-4548.87988
-0.22552,-4548.38623
-0.22532,-4547.89209
-0.22512,-4547.39844
-0.22492,-4546.90381
-0.22472,-4546.40918
-0.22452,-4545.91455
-0.22432,-4545.41943
-0.22412,-4544.92383
-0.22392,-4544.42822
-0.22372,-4543.93262
-0.22352,-4543.43652
-0.22332,-4542.93994
-0.22312,-4542.44336
-0.22292,-4541.94629
-0.22272,-4541.44922
-0.22252,-4540.95166
-0.22232,-4540.45410
-0.22212,-4539.95605
-0.22192,-4539.45850
-0.22172,-4538.95996
-0.22152,-4538.46094
-0.22132,-4537.96191
-0.22112,-4537.46289
-0.22092,-4536.96338
-0.22072,-4536.46387
-0.22052,-4535.96387
-0.22032,-4535.46387
-0.22012,-4534.96289
-0.21992,-4534.46240
-0.21972,-4533.96143
-0.21952,-4533.45996
-0.21932,-4532.95850
-0.21912,-4532.45703
-0.21892,-4531.95508
-0.21872,-4531.45264
-0.21852,-4530.95020
-0.21832,-4530.44727
-0.21812,-4529.94434
-0.21792,-4529.44092
-0.21772,-4528.93750
-0.21752,-4528.43359
-0.21732,-4527.92969
-0.21712,-4527.42529
-0.21692,-4526.92041
-0.21672,-4526.41553
-0.21652,-4525.91064
-0.21632,-4525.40527
-0.21612,-4524.89941
-0.21592,-4524.39355
-0.21572,-4523.88721
-0.21552,-4523.38135
-0.21532,-4522.87451
-0.21512,-4522.36768
-0.21492,-4521.86035
-0.21472,-4521.35303
-0.21452,-4520.84521
-0.21432,-4520.33691
-0.21412,-4519.82910
-0.21392,-4519.32031
-0.21372,-4518.81152
-0.21352,-4518.30273
-0.21332,-4517.79346
-0.21312,-4517.28369
-0.21292,-4516.77393
-0.21272,-4516.26367
-0.21252,-4515.75391
-0.21232,-4515.24316
-0.21212,-4514.73242
-0.21192,-4514.22119
-0.21172,-4513.70996
-0.21152,-4513.19824
-0.21132,-4512.68652
-0.21112,-4512.17383
-0.21092,-4511.66162
-0.21072,-4511.14893
-0.21052,-4510.63574
-0.21032,-4510.12305
-0.21012,-4509.60938
-0.20992,-4509.09570
-0.20972,-4508.58154
-0.20952,-4508.06738
-0.20932,-4507.55273
-0.20912,-4507.03809
-0.20892,-4506.52295
-0.20872,-4506.00781
-0.20852,-4505.49219
-0.20832,-4504.97656
-0.20812,-4504.45996
-0.20792,-4503.94385
-0.20772,-4503.42725
-0.20752,-4502.91016
-0.20732,-4502.39307
-0.20712,-4501.87549
-0.20692,-4501.35791
-0.20672,-4500.83984
-0.20652,-4500.32178
-0.20632,-4499.80322
-0.20612,-4499.28418
-0.20592,-4498.76562
-0.20572,-4498.24609
-0.20552,-4497.72656
-0.20532,-4497.20703
-0.20512,-4496.68652
-0.20492,-4496.16650
-0.20472,-4495.64600
-0.20452,-4495.12500
-0.20432,-4494.60352
-0.20412,-4494.08203
-0.20392,-4493.56055
-0.20372,-4493.03857
-0.20352,-4492.51660
-0.20332,-4491.99365
-0.20312,-4491.47070
-0.20292,-4490.94824
-0.20272,-4490.42480
-0.20252,-4489.90137
-0.20232,-4489.37744
-0.20212,-4488.85303
-0.20192,-4488.32861
-0.20172,-4487.80420
-0.20152,-4487.27930
-0.20132,-4486.75391
-0.20112,-4486.22852
-0.20092,-4485.70312
-0.20072,-4485.17676
-0.20052,-4484.65039
-0.20032,-4484.12402
-0.20012,-4483.59717
-0.19992,-4483.07031
-0.19972,-4482.54297
-0.19952,-4482.01514
-0.19932,-4481.48730
-0.19912,-4480.95947
-0.19892,-4480.43066
-0.19872,-4479.90186
-0.19852,-4479.37305
-0.19832,-4478.84375
-0.19812,-4478.31445
-0.19792,-4477.78467
-0.19772,-4477.25439
-0.19752,-4476.72412
-0.19732,-4476.19336
-0.19712,-4475.66260
-0.19692,-4475.13135
-0.19672,-4474.60010
-0.19652,-4474.06836
-0.19632,-4473.53662
-0.19612,-4473.00391
-0.19592,-4472.47168
-0.19572,-4471.93896
-0.19552,-4471.40625
-0.19532,-4470.87256
-0.19512,-4470.33887
-0.19492,-4469.80518
-0.19472,-4469.27100
-0.19452,-4468.73682
-0.19432,-4468.20166
-0.19412,-4467.66699
-0.19392,-4467.13184
-0.19372,-4466.59619
-0.19352,-4466.06055
-0.19332,-4465.52441
-0.19312,-4464.98779
-0.19292,-4464.45117
-0.19272,-4463.91455
-0.19252,-4463.37695
-0.19232,-4462.83984
-0.19212,-4462.30176
-0.19192,-4461.76416
-0.19172,-4461.22559
-0.19152,-4460.68750
-0.19132,-4460.14844
-0.19112,-4459.60938
-0.19092,-4459.06982
-0.19072,-4458.53027
-0.19052,-4457.99023
-0.19032,-4457.45020
-0.19012,-4456.90967
-0.18992,-4456.36865
-0.18972,-4455.82764
-0.18952,-4455.28662
-0.18932,-4454.74512
-0.18912,-4454.20312
-0.18892,-4453.66113
-0.18872,-4453.11816
-0.18852,-4452.57568
-0.18832,-4452.03271
-0.18812,-4451.48926
-0.18792,-4450.94580
-0.18772,-4450.40186
-0.18752,-4449.85791
-0.18732,-4449.31348
-0.18712,-4448.76904
-0.18692,-4448.22412
-0.18672,-4447.67871
-0.18652,-4447.13330
-0.18632,-4446.58740
-0.18612,-4446.04150
-0.18592,-4445.49512
-0.18572,-4444.94873
-0.18552,-4444.40186
-0.18532,-4443.85449
-0.18512,-4443.30664
-0.18492,-4442.75928
-0.18472,-4442.21143
-0.18452,-4441.66309
-0.18432,-4441.11426
-0.18412,-4440.56543
-0.18392,-4440.01611
-0.18372,-4439.46680
-0.18352,-4438.91699
-0.18332,-4438.36719
-0.18312,-4437.81689
-0.18292,-4437.26660
-0.18272,-4436.71582
-0.18252,-4436.16455
-0.18232,-4435.61279
-0.18212,-4435.06152
-0.18192,-4434.50928
-0.18172,-4433.95703
-0.18152,-4433.40430
-0.18132,-4432.85156
-0.18112,-4432.29883
-0.18092,-4431.74512
-0.18072,-4431.19141
-0.18052,-4430.63770
-0.18032,-4430.08350
-0.18012,-4429.52881
-0.17992,-4428.97412
-0.17972,-4428.41895
-0.17952,-4427.86328
-0.17932,-4427.30811
-0.17912,-4426.75195
-0.17892,-4426.19580
-0.17872,-4425.63916
-0.17852,-4425.08252
-0.17832,-4424.52539
-0.17812,-4423.96777
-0.17792,-4423.41016
-0.17772,-4422.85254
-0.17752,-4422.29395
-0.17732,-4421.73535
-0.17712,-4421.17676
-0.17692,-4420.61768
-0.17672,-4420.05859
-0.17652,-4419.49854
-0.17632,-4418.93848
-0.17612,-4418.37842
-0.17592,-4417.81787
-0.17572,-4417.25732
-0.17552,-4416.69580
-0.17532,-4416.13477
-0.17512,-4415.57275
-0.17492,-4415.01074
-0.17472,-4414.44873
-0.17452,-4413.88623
-0.17432,-4413.32324
-0.17412,-4412.76025
-0.17392,-4412.19678
-0.17372,-4411.63281
-0.17352,-4411.06934
-0.17332,-4410.50488
-0.17312,-4409.94043
-0.17292,-4409.37549
-0.17272,-4408.81055
-0.17252,-4408.24463
-0.17232,-4407.67920
-0.17212,-4407.11328
-0.17192,-4406.54688
-0.17172,-4405.98047
-0.17152,-4405.41309
-0.17132,-4404.84619
-0.17112,-4404.27881
-0.17092,-4403.71094
-0.17072,-4403.14258
-0.17052,-4402.57422
-0.17032,-4402.00586
-0.17012,-4401.43701
-0.16992,-4400.86768
-0.16972,-4400.29834
-0.16952,-4399.72852
-0.16932,-4399.15820
-0.16912,-4398.58789
-0.16892,-4398.01709
-0.16872,-4397.44629
-0.16852,-4396.87500
-0.16832,-4396.30371
-0.16812,-4395.73145
-0.16792,-4395.15918
-0.16772,-4394.58740
-0.16752,-4394.01465
-0.16732,-4393.44141
-0.16712,-4392.86816
-0.16692,-4392.29443
-0.16672,-4391.72070
-0.16652,-4391.14648
-0.16632,-4390.57178
-0.16612,-4389.99707
-0.16592,-4389.42188
-0.16572,-4388.84668
-0.16552,-4388.27100
-0.16532,-4387.69482
-0.16512,-4387.11865
-0.16492,-4386.54248
-0.16472,-4385.96533
-0.16452,-4385.38818
-0.16432,-4384.81055
-0.16412,-4384.23291
-0.16392,-4383.65479
-0.16372,-4383.07666
-0.16352,-4382.49805
-0.16332,-4381.91895
-0.16312,-4381.33984
-0.16292,-4380.76025
-0.16272,-4380.18066
-0.16252,-4379.60010
-0.16232,-4379.02002
-0.16212,-4378.43945
-0.16192,-4377.85791
-0.16172,-4377.27686
-0.16152,-4376.69531
-0.16132,-4376.11328
-0.16112,-4375.53125
-0.16092,-4374.94873
-0.16072,-4374.36572
-0.16052,-4373.78271
-0.16032,-4373.19922
-0.16012,-4372.61572
-0.15992,-4372.03174
-0.15972,-4371.44727
-0.15952,-4370.86279
-0.15932,-4370.27783
-0.15912,-4369.69238
-0.15892,-4369.10693
-0.15872,-4368.52148
-0.15852,-4367.93506
-0.15832,-4367.34863
-0.15812,-4366.76221
-0.15792,-4366.17529
-0.15772,-4365.58789
-0.15752,-4365.00000
-0.15732,-4364.41211
-0.15712,-4363.82422
-0.15692,-4363.23535
-0.15672,-4362.64697
-0.15652,-4362.05762
-0.15632,-4361.46826
-0.15612,-4360.87842
-0.15592,-4360.28857
-0.15572,-4359.69824
-0.15552,-4359.10742
-0.15532,-4358.51660
-0.15512,-4357.92529
-0.15492,-4357.33398
-0.15472,-4356.74219
-0.15452,-4356.14990
-0.15432,-4355.55762
-0.15412,-4354.96484
-0.15392,-4354.37158
-0.15372,-4353.77832
-0.15352,-4353.18457
-0.15332,-4352.59082
-0.15312,-4351.99658
-0.15292,-4351.40186
-0.15272,-4350.80664
-0.15252,-4350.21143
-0.15232,-4349.61621
-0.15212,-4349.02051
-0.15192,-4348.42432
-0.15172,-4347.82812
-0.15152,-4347.23145
-0.15132,-4346.63428
-0.15112,-4346.03711
-0.15092,-4345.43945
-0.15072,-4344.84131
-0.15052,-4344.24316
-0.15032,-4343.64453
-0.15012,-4343.04590
-0.14991,-4342.44629
-0.14971,-4341.84668
-0.14951,-4341.24707
-0.14931,-4340.64697
-0.14911,-4340.04688
-0.14891,-4339.44629
-0.14871,-4338.84521
-0.14851,-4338.24365
-0.14831,-4337.64209
-0.14811,-4337.04004
-0.14791,-4336.43799
-0.14771,-4335.83545
-0.14751,-4335.23242
-0.14731,-4334.62939
-0.14711,-4334.02588
-0.14691,-4333.42188
-0.14671,-4332.81836
-0.14651,-4332.21387
-0.14631,-4331.60889
-0.14611,-4331.00391
-0.14591,-4330.39844
-0.14571,-4329.79297
-0.14551,-4329.18701
-0.14531,-4328.58057
-0.14511,-4327.97412
-0.14491,-4327.36719
-0.14471,-4326.75977
-0.14451,-4326.15234
-0.14431,-4325.54443
-0.14411,-4324.93652
-0.14391,-4324.32812
-0.14371,-4323.71924
-0.14351,-4323.10986
-0.14331,-4322.50049
-0.14311,-4321.89111
-0.14291,-4321.28125
-0.14271,-4320.67090
-0.14251,-4320.06006
